	accuracy	precision	recall	f1
0	0.11107977127618657	0.036898723594002564	0.9239357990230286	0.07096341953637947
1	0.9554860381035412	0.12776412776412777	0.03628750872295883	0.05652173913043479
2	0.6322726223749326	0.05538715899696886	0.5610607117934403	0.10082136811085333
3	0.9632554680889254	inf	0.0	inf
4	0.9630503346239647	0.0	0.0	
5	0.10605400138465089	0.03528136120996441	0.8855547801814375	0.06785914815111894
6	0.19436395805020643	0.03489887082764611	0.78506629448709	0.06682705159048383
7	0.03674453191107464	0.03674453191107464	1.0	0.0708844479620103
8	0.9630759763070847	0.0	0.0	
9	0.5104233441883125	0.02429695075961642	0.31472435450104674	0.04511127781945486
10	0.043360086156055286	0.03684577448423662	0.9958129797627355	0.07106219809770431
11	0.9629990512577246	0.3076923076923077	0.005582693649685973	0.010966415352981491
12	0.9627939177927639	0.41	0.028611304954640614	0.053489889106327466
13	0.037231723890356165	0.03580976863753214	0.9720865317515701	0.06907495103265317
14	0.9625631426446832	0.3150684931506849	0.016050244242847175	0.030544488711819393
