[128, 0.0001, 0.0001, 0.99, 0.99, 0.9635888099694864, 0.0, 0.0, nan]
[32, 0.001, 0.001, 0.9, 0.99, 0.036770173594194724, 0.03639954853273138, 1.0, 0.07024230873945005]
[128, 1e-05, 0.0001, 0.999, 0.99, 0.9627939177927639, 0.2714285714285714, 0.013389711064129669, 0.02552048354600403]
[256, 1e-05, 1e-05, 0.9, 0.9, 0.03792404933459832, 0.035272006385005536, 0.9654686398872445, 0.06805762543467461]
[8, 0.1, 0.001, 0.9, 0.99, 0.9636144516526065, 'inf', 0.0, 'inf']
[128, 0.01, 0.001, 0.99, 0.99, 0.03864201646196056, 0.036420181458349396, 0.9985905567300916, 0.07027724049000644]
[128, 0.01, 0.001, 0.9, 0.99, 0.9636400933357265, 1.0, 0.0007047216349541931, 0.001408450704225352]
[16, 1e-05, 0.001, 0.999, 0.999, 0.21141567732505961, 0.028148624738619912, 0.616631430584919, 0.05383952744277627]
