	accuracy	precision	recall	f1
0	0.6484375	inf	0.0	inf
1	0.6640625	inf	0.0	inf
2	0.6171875	inf	0.0	inf
3	0.6875	inf	0.0	inf
4	0.671875	inf	0.0	inf
5	0.71875	inf	0.0	inf
6	0.7265625	inf	0.0	inf
7	0.7109375	inf	0.0	inf
8	0.6796875	inf	0.0	inf
9	0.75	inf	0.0	inf
10	0.671875	inf	0.0	inf
11	0.71875	inf	0.0	inf
12	0.7265625	inf	0.0	inf
13	0.7421875	inf	0.0	inf
14	0.7109375	inf	0.0	inf
15	0.6328125	inf	0.0	inf
16	0.6484375	inf	0.0	inf
17	0.671875	inf	0.0	inf
18	0.6328125	inf	0.0	inf
19	0.6875	inf	0.0	inf
20	0.6796875	inf	0.0	inf
21	0.6484375	inf	0.0	inf
22	0.7421875	inf	0.0	inf
23	0.7265625	inf	0.0	inf
24	0.7109375	inf	0.0	inf
25	0.7109375	inf	0.0	inf
26	0.6640625	inf	0.0	inf
27	0.71875	inf	0.0	inf
28	0.7109375	inf	0.0	inf
29	0.6875	inf	0.0	inf
30	0.6484375	inf	0.0	inf
31	0.65625	inf	0.0	inf
32	0.6953125	inf	0.0	inf
33	0.7109375	inf	0.0	inf
34	0.703125	inf	0.0	inf
35	0.6640625	inf	0.0	inf
36	0.6640625	inf	0.0	inf
37	0.65625	inf	0.0	inf
38	0.6328125	0.0	0.0	nan
39	0.7265625	inf	0.0	inf
40	0.609375	inf	0.0	inf
41	0.7265625	inf	0.0	inf
42	0.6484375	inf	0.0	inf
43	0.6875	inf	0.0	inf
44	0.65625	inf	0.0	inf
45	0.671875	inf	0.0	inf
46	0.671875	inf	0.0	inf
47	0.6953125	inf	0.0	inf
48	0.75	inf	0.0	inf
49	0.7109375	inf	0.0	inf
