	accuracy	precision	recall	f1
0	0.59375	0.46774194	0.6041667	0.5272727
1	0.609375	0.44827586	0.59090906	0.50980395
2	0.609375	0.3653846	0.5277778	0.43181822
3	0.640625	0.34	0.56666666	0.425
4	0.609375	0.3898305	0.6216216	0.4791667
5	0.546875	0.3392857	0.475	0.3958333
6	0.6171875	0.3939394	0.74285716	0.5148515
7	0.59375	0.47368422	0.5510204	0.509434
8	0.6796875	0.3846154	0.46875	0.4225352
9	0.6328125	0.48387095	0.6666667	0.5607477
10	0.6484375	0.44444445	0.61538464	0.516129
11	0.6171875	0.46	0.51111114	0.48421055
12	0.6328125	0.40983605	0.6944444	0.5154639
13	0.6328125	0.40816328	0.5263158	0.4597701
14	0.671875	0.44	0.6111111	0.5116279
15	0.5390625	0.36666667	0.5116279	0.42718446
16	0.6171875	0.49019608	0.5208333	0.5050505
17	0.640625	0.46551725	0.64285713	0.54
18	0.6484375	0.45	0.6923077	0.5454545
19	0.59375	0.3137255	0.4848485	0.38095242
20	0.578125	0.5	0.6296296	0.55737704
21	0.578125	0.37878788	0.65789473	0.48076922
22	0.59375	0.42	0.47727272	0.4468085
23	0.6640625	0.48214287	0.6585366	0.55670106
24	0.5703125	0.27272728	0.5	0.3529412
25	0.5859375	0.42857143	0.53333336	0.47524756
26	0.6328125	0.36363637	0.45714286	0.40506333
27	0.6484375	0.4915254	0.65909094	0.5631068
28	0.625	0.4509804	0.53488374	0.4893617
29	0.5625	0.35	0.55263156	0.42857143
30	0.671875	0.46938777	0.5897436	0.5227273
31	0.5859375	0.41935483	0.60465115	0.49523807
32	0.578125	0.33333334	0.54285717	0.4130435
33	0.5546875	0.27118644	0.53333336	0.35955057
34	0.515625	0.2888889	0.30232558	0.29545456
35	0.578125	0.36842105	0.53846157	0.4375
36	0.6328125	0.41379312	0.6486486	0.50526315
37	0.65625	0.537037	0.6041667	0.5686275
38	0.6953125	0.4318182	0.57575756	0.4935065
39	0.6015625	0.4181818	0.54761904	0.47422677
40	0.65625	0.4814815	0.61904764	0.5416666
41	0.6171875	0.4385965	0.5952381	0.5050505
42	0.6328125	0.45454547	0.5952381	0.5154639
43	0.6484375	0.45	0.6923077	0.5454545
44	0.5703125	0.39344263	0.5714286	0.46601942
45	0.59375	0.28333333	0.65384614	0.39534885
46	0.640625	0.44642857	0.625	0.5208334
47	0.609375	0.27906978	0.38709676	0.32432434
48	0.65625	0.43103448	0.6944444	0.5319149
49	0.5625	0.34848484	0.6388889	0.4509804
