	accuracy	precision	recall	f1
0	0.34375	0.31623933	0.902439	0.46835443
1	0.375	0.32478634	0.974359	0.48717952
2	0.34375	0.3	1.0	0.4615385
3	0.3671875	0.32478634	0.95	0.48407644
4	0.2890625	0.27272728	0.9166667	0.42038214
5	0.4140625	0.37931034	0.9361702	0.5398773
6	0.359375	0.34188035	0.8888889	0.49382716
7	0.3359375	0.30508474	0.9230769	0.4585987
8	0.328125	0.31896552	0.84090906	0.4625
9	0.375	0.32173914	0.94871795	0.48051953
10	0.3515625	0.3305785	0.95238096	0.49079755
11	0.2890625	0.2704918	0.94285715	0.42038217
12	0.3203125	0.2857143	0.9444444	0.4387097
13	0.328125	0.30508474	0.9	0.4556962
14	0.296875	0.28333333	0.8947368	0.43037975
15	0.375	0.3529412	0.93333334	0.5121951
16	0.359375	0.32743362	0.8604651	0.47435895
17	0.40625	0.35897437	0.9767442	0.525
18	0.2734375	0.22608696	0.8666667	0.35862067
19	0.3359375	0.31304348	0.85714287	0.45859873
20	0.3515625	0.3140496	1.0	0.47798744
21	0.375	0.36585367	0.9574468	0.5294118
22	0.3203125	0.29411766	0.92105263	0.44585988
23	0.328125	0.26495728	1.0	0.41891894
24	0.3203125	0.28947368	0.84615386	0.43137255
25	0.3984375	0.37704918	0.9787234	0.5443787
26	0.421875	0.394958	0.9591837	0.5595238
27	0.390625	0.37606838	0.8979592	0.5301205
28	0.28125	0.25210086	0.90909094	0.39473686
29	0.34375	0.32520324	0.9756098	0.48780492
30	0.3515625	0.338843	0.9318182	0.49696973
31	0.328125	0.31932774	0.88372093	0.4691358
32	0.3828125	0.33620688	0.9512195	0.4968153
33	0.3828125	0.3448276	0.9302326	0.5031447
34	0.4296875	0.34545454	0.974359	0.5100671
35	0.3828125	0.34210527	0.90697676	0.49681526
36	0.34375	0.31092438	0.94871795	0.46835443
37	0.3515625	0.31623933	0.925	0.47133762
38	0.3359375	0.29411766	0.9722222	0.4516129
39	0.375	0.35042736	0.9111111	0.50617284
40	0.328125	0.2767857	0.8611111	0.4189189
41	0.4140625	0.3652174	0.95454544	0.5283019
42	0.390625	0.35042736	0.95348835	0.5125
43	0.296875	0.288	0.972973	0.44444445
44	0.3671875	0.32743362	0.88095236	0.47741938
45	0.34375	0.33913043	0.82978725	0.4814815
46	0.3125	0.26086956	0.90909094	0.4054054
47	0.28125	0.25619835	0.93939394	0.4025974
48	0.3203125	0.27118644	0.969697	0.42384106
49	0.375	0.34453782	0.95348835	0.50617284
