	accuracy	precision	recall	f1
0	0.46875	0.18181819	0.3030303	0.22727273
1	0.40625	0.13207547	0.1891892	0.15555555
2	0.453125	0.27868852	0.39534885	0.3269231
3	0.453125	0.22916667	0.25	0.23913044
4	0.421875	0.25862068	0.32608697	0.28846154
5	0.4453125	0.1923077	0.25641027	0.21978024
6	0.3984375	0.17857143	0.24390244	0.20618556
7	0.5	0.2888889	0.2888889	0.2888889
8	0.3984375	0.16176471	0.3548387	0.22222222
9	0.4765625	0.2962963	0.35555556	0.3232323
10	0.546875	0.33333334	0.41463414	0.36956522
11	0.4609375	0.25396827	0.42105263	0.31683168
12	0.4375	0.2826087	0.25	0.26530612
13	0.453125	0.26785713	0.3409091	0.3
14	0.4375	0.20689656	0.31578946	0.25
15	0.46875	0.23214285	0.34210527	0.27659574
16	0.5	0.2777778	0.375	0.31914896
17	0.4453125	0.30357143	0.3469388	0.32380956
18	0.4296875	0.18518518	0.25641027	0.21505377
19	0.46875	0.22033899	0.37142858	0.27659574
20	0.4765625	0.31034482	0.4	0.34951457
21	0.4765625	0.2037037	0.31428573	0.24719101
22	0.453125	0.19298245	0.31428573	0.23913042
23	0.46875	0.13461539	0.23333333	0.17073172
24	0.4609375	0.2	0.30555555	0.24175824
25	0.484375	0.26923078	0.33333334	0.29787236
26	0.5546875	0.20833333	0.3448276	0.25974026
27	0.4453125	0.23809524	0.39473686	0.2970297
28	0.4375	0.094339624	0.1724138	0.12195121
29	0.4140625	0.13207547	0.19444445	0.15730338
30	0.484375	0.3015873	0.46341464	0.3653846
31	0.4921875	0.18	0.27272728	0.21686748
32	0.4296875	0.22807017	0.30952382	0.26262626
33	0.4453125	0.22033899	0.34210527	0.26804122
34	0.421875	0.18333334	0.30555555	0.22916667
35	0.4765625	0.2777778	0.3488372	0.30927837
36	0.453125	0.296875	0.4318182	0.35185188
37	0.4609375	0.34	0.3207547	0.33009708
38	0.4296875	0.125	0.16216215	0.14117646
39	0.421875	0.23076923	0.3846154	0.28846154
40	0.4453125	0.19607843	0.25	0.21978024
41	0.5078125	0.33333334	0.3125	0.32258064
42	0.4921875	0.23333333	0.42424244	0.30107528
43	0.4375	0.1754386	0.2857143	0.2173913
44	0.453125	0.21568628	0.2682927	0.23913044
45	0.484375	0.22807017	0.37142858	0.28260872
46	0.4296875	0.2037037	0.2682927	0.23157895
47	0.3984375	0.2	0.29268292	0.23762377
48	0.4765625	0.1923077	0.2857143	0.22988507
49	0.4140625	0.21568628	0.23913044	0.22680414
