	loss	accuracy	precision	recall	f1
43	59.513416	0.0390625	0.0390625	1.0	0.075187966
44	59.139614	0.0234375	0.0234375	1.0	0.045801528
45	58.730488	0.046875	0.04	0.71428573	0.07575757
46	60.557953	0.0390625	0.0390625	1.0	0.075187966
47	59.651478	0.0234375	0.023622047	0.75	0.045801524
48	60.451283	0.03125	0.03125	1.0	0.060606062
49	59.74027	0.03125	0.03125	1.0	0.060606062
50	59.30701	0.0234375	0.0234375	1.0	0.045801528
51	58.782036	0.03125	0.03125	1.0	0.060606062
52	59.52378	0.03125	0.03125	1.0	0.060606062
53	59.015343	0.0234375	0.023622047	0.75	0.045801524
54	59.11008	0.03125	0.03125	1.0	0.060606062
55	58.963963	0.0078125	0.0078125	1.0	0.015503876
56	59.149364	0.0234375	0.0234375	1.0	0.045801528
57	59.00769	0.046875	0.046875	1.0	0.08955224
58	58.418335	0.03125	0.03125	1.0	0.060606062
59	58.88094	0.0390625	0.0390625	1.0	0.075187966
60	58.9671	0.0546875	0.0546875	1.0	0.1037037
61	59.188225	0.0546875	0.05511811	0.875	0.10370371
62	59.506786	0.0234375	0.023622047	0.75	0.045801524
63	58.64277	0.0390625	0.031496063	1.0	0.061068702
64	58.084084	0.0234375	0.0234375	1.0	0.045801528
65	58.486843	0.0390625	0.0390625	1.0	0.075187966
66	57.88714	0.0390625	0.0390625	1.0	0.075187966
67	58.69713	0.046875	0.046875	1.0	0.08955224
68	58.290325	0.046875	0.047244094	0.85714287	0.08955224
69	57.685818	0.0390625	0.03937008	0.8333333	0.075187966
70	57.79878	0.0234375	0.0234375	1.0	0.045801528
71	58.65228	0.0234375	0.0234375	1.0	0.045801528
72	59.60615	0.0234375	0.0234375	1.0	0.045801528
73	59.426056	0.03125	0.03125	1.0	0.060606062
74	57.80922	0.09375	0.09448819	0.9230769	0.17142856
0	59.06761	0.0546875	0.0546875	1.0	0.1037037
1	57.176502	0.0546875	0.0546875	1.0	0.1037037
2	58.135853	0.0390625	0.0390625	1.0	0.075187966
3	57.21866	0.046875	0.046875	1.0	0.08955224
4	57.130814	0.015625	0.015625	1.0	0.03076923
5	56.952328	0.0390625	0.0390625	1.0	0.075187966
6	56.949238	0.03125	0.03125	1.0	0.060606062
7	55.51363	0.0390625	0.0390625	1.0	0.075187966
8	56.146137	0.0234375	0.0234375	1.0	0.045801528
9	56.257706	0.0234375	0.0234375	1.0	0.045801528
10	54.373524	0.0234375	0.0234375	1.0	0.045801528
11	54.912228	0.0234375	0.0234375	1.0	0.045801528
12	55.697754	0.0234375	0.0234375	1.0	0.045801528
13	55.299595	0.0546875	0.0546875	1.0	0.1037037
14	56.517036	0.03125	0.03125	1.0	0.060606062
15	54.848164	0.0390625	0.0390625	1.0	0.075187966
16	54.277843	0.0	0.0	0	0
17	54.921783	0.0234375	0.0234375	1.0	0.045801528
18	55.025093	0.03125	0.03125	1.0	0.060606062
19	55.074223	0.0234375	0.0234375	1.0	0.045801528
20	54.265938	0.0390625	0.031746034	0.8	0.061068706
21	55.019466	0.0234375	0.0234375	1.0	0.045801528
22	54.926006	0.0234375	0.0234375	1.0	0.045801528
23	53.798626	0.046875	0.046875	1.0	0.08955224
24	54.766605	0.0390625	0.0390625	1.0	0.075187966
25	54.85573	0.0546875	0.047244094	1.0	0.09022556
26	53.79787	0.046875	0.047244094	0.85714287	0.08955224
27	53.71112	0.046875	0.046875	1.0	0.08955224
28	54.230106	0.015625	0.015625	1.0	0.03076923
29	53.980186	0.0234375	0.0234375	1.0	0.045801528
30	54.230396	0.0546875	0.05511811	0.875	0.10370371
31	54.42895	0.03125	0.03125	1.0	0.060606062
32	53.010548	0.03125	0.03125	1.0	0.060606062
33	53.04815	0.015625	0.007874016	1.0	0.015625
34	54.260418	0.015625	0.015625	1.0	0.03076923
35	53.386646	0.0234375	0.0234375	1.0	0.045801528
36	53.540554	0.0546875	0.05511811	0.875	0.10370371
37	52.944176	0.0	0.0	0	0
38	52.940887	0.0703125	0.0703125	1.0	0.13138686
39	52.936127	0.03125	0.03125	1.0	0.060606062
40	52.80377	0.0390625	0.0390625	1.0	0.075187966
41	52.56967	0.0234375	0.0234375	1.0	0.045801528
42	53.074284	0.0234375	0.0234375	1.0	0.045801528
43	53.294746	0.0390625	0.0390625	1.0	0.075187966
44	53.47765	0.03125	0.03125	1.0	0.060606062
45	53.470665	0.046875	0.046875	1.0	0.08955224
46	53.12163	0.015625	0.015625	1.0	0.03076923
47	52.792835	0.0390625	0.0390625	1.0	0.075187966
48	53.44923	0.0234375	0.015748031	1.0	0.031007752
49	53.38184	0.03125	0.031496063	0.8	0.060606062
50	52.322834	0.0390625	0.0390625	1.0	0.075187966
51	52.315754	0.03125	0.03125	1.0	0.060606062
52	52.5897	0.0234375	0.0234375	1.0	0.045801528
53	53.053654	0.0390625	0.031496063	1.0	0.061068702
54	52.995235	0.015625	0.015873017	0.5	0.030769233
55	51.90401	0.046875	0.046875	1.0	0.08955224
56	52.990307	0.0546875	0.0546875	1.0	0.1037037
57	52.301353	0.046875	0.046875	1.0	0.08955224
58	53.03398	0.03125	0.023622047	1.0	0.046153847
59	51.61118	0.0546875	0.0546875	1.0	0.1037037
60	52.803062	0.03125	0.03125	1.0	0.060606062
61	52.379253	0.03125	0.023622047	1.0	0.046153847
62	52.787357	0.0546875	0.0546875	1.0	0.1037037
63	52.677338	0.046875	0.047244094	0.85714287	0.08955224
64	51.974613	0.0625	0.062992126	0.8888889	0.11764706
65	51.980286	0.0234375	0.0234375	1.0	0.045801528
66	52.162212	0.03125	0.03125	1.0	0.060606062
67	52.2396	0.0390625	0.0390625	1.0	0.075187966
68	52.145737	0.0390625	0.0390625	1.0	0.075187966
69	51.582623	0.03125	0.03125	1.0	0.060606062
70	51.100445	0.0546875	0.0546875	1.0	0.1037037
71	51.762775	0.015625	0.015625	1.0	0.03076923
72	52.80357	0.015625	0.015625	1.0	0.03076923
73	52.536537	0.0390625	0.03937008	0.8333333	0.075187966
74	52.229477	0.0390625	0.031496063	1.0	0.061068702
0	51.76366	0.03125	0.03125	1.0	0.060606062
1	50.92189	0.046875	0.046875	1.0	0.08955224
2	50.82143	0.0234375	0.015873017	0.6666667	0.031007754
3	50.55753	0.03125	0.023622047	1.0	0.046153847
4	50.282764	0.0234375	0.0234375	1.0	0.045801528
5	51.256172	0.0546875	0.05511811	0.875	0.10370371
6	50.860157	0.0	0.0	0	0
7	49.995346	0.0234375	0.0234375	1.0	0.045801528
8	50.03167	0.046875	0.046875	1.0	0.08955224
9	49.08041	0.046875	0.046875	1.0	0.08955224
10	49.08175	0.03125	0.03125	1.0	0.060606062
11	49.1574	0.015625	0.015625	1.0	0.03076923
12	49.387035	0.015625	0.015625	1.0	0.03076923
13	49.388237	0.03125	0.03125	1.0	0.060606062
14	49.355927	0.03125	0.03125	1.0	0.060606062
15	49.08302	0.0703125	0.0703125	1.0	0.13138686
16	49.404865	0.0234375	0.0234375	1.0	0.045801528
17	49.134193	0.0234375	0.0234375	1.0	0.045801528
18	49.55664	0.0625	0.05511811	1.0	0.104477614
19	48.21162	0.0234375	0.0234375	1.0	0.045801528
20	49.366215	0.03125	0.03125	1.0	0.060606062
21	48.598183	0.0390625	0.0390625	1.0	0.075187966
22	48.66992	0.03125	0.031496063	0.8	0.060606062
23	48.271996	0.0703125	0.0703125	1.0	0.13138686
24	48.255787	0.0234375	0.0234375	1.0	0.045801528
25	48.128807	0.015625	0.015625	1.0	0.03076923
26	48.621765	0.046875	0.047244094	0.85714287	0.08955224
27	49.131573	0.0390625	0.0390625	1.0	0.075187966
28	47.78537	0.03125	0.03125	1.0	0.060606062
29	47.468437	0.0234375	0.0234375	1.0	0.045801528
30	48.112633	0.0546875	0.0546875	1.0	0.1037037
31	47.97132	0.0078125	0.0078125	1.0	0.015503876
32	48.025707	0.0546875	0.0546875	1.0	0.1037037
33	47.628815	0.015625	0.015748031	0.6666667	0.03076923
34	48.600933	0.0390625	0.03937008	0.8333333	0.075187966
35	48.06306	0.03125	0.031496063	0.8	0.060606062
36	47.821426	0.03125	0.031496063	0.8	0.060606062
37	47.612915	0.03125	0.03125	1.0	0.060606062
38	47.227375	0.0	0.0	0	0
39	46.548767	0.0390625	0.0390625	1.0	0.075187966
40	46.816982	0.0078125	0.007874016	0.5	0.015503876
41	47.15681	0.03125	0.03125	1.0	0.060606062
42	46.876877	0.0546875	0.0546875	1.0	0.1037037
43	47.243526	0.015625	0.015625	1.0	0.03076923
44	47.30137	0.0234375	0.0234375	1.0	0.045801528
45	47.043858	0.03125	0.03125	1.0	0.060606062
46	47.597107	0.03125	0.031496063	0.8	0.060606062
47	46.21573	0.0390625	0.0390625	1.0	0.075187966
48	47.4211	0.03125	0.023622047	1.0	0.046153847
49	47.613476	0.046875	0.046875	1.0	0.08955224
50	46.184807	0.0234375	0.0234375	1.0	0.045801528
51	46.110367	0.046875	0.046875	1.0	0.08955224
52	46.3985	0.03125	0.023622047	1.0	0.046153847
53	46.921227	0.0234375	0.0234375	1.0	0.045801528
54	46.57777	0.0546875	0.0546875	1.0	0.1037037
55	46.921986	0.0078125	0.0078125	1.0	0.015503876
56	46.71624	0.03125	0.03125	1.0	0.060606062
57	47.0922	0.0546875	0.0546875	1.0	0.1037037
58	47.434116	0.0546875	0.0546875	1.0	0.1037037
59	47.121944	0.0390625	0.0390625	1.0	0.075187966
60	46.059017	0.0234375	0.0234375	1.0	0.045801528
61	46.896378	0.0546875	0.0546875	1.0	0.1037037
62	46.50683	0.046875	0.047244094	0.85714287	0.08955224
63	46.695892	0.0390625	0.0390625	1.0	0.075187966
64	46.881992	0.015625	0.015625	1.0	0.03076923
65	46.40841	0.0234375	0.0234375	1.0	0.045801528
66	46.176315	0.0390625	0.0390625	1.0	0.075187966
67	46.60147	0.046875	0.03937008	1.0	0.07575758
68	46.686943	0.0234375	0.0234375	1.0	0.045801528
69	46.621593	0.0546875	0.047244094	1.0	0.09022556
70	46.183567	0.0625	0.0625	1.0	0.11764706
71	45.902184	0.0234375	0.0234375	1.0	0.045801528
72	45.7845	0.015625	0.015748031	0.6666667	0.03076923
73	46.268417	0.015625	0.015625	1.0	0.03076923
74	46.02598	0.0625	0.0625	1.0	0.11764706
0	45.28411	0.03125	0.03125	1.0	0.060606062
1	45.950512	0.03125	0.03125	1.0	0.060606062
2	46.105316	0.03125	0.03125	1.0	0.060606062
3	45.02091	0.0703125	0.0703125	1.0	0.13138686
4	44.88375	0.0390625	0.0390625	1.0	0.075187966
5	45.48066	0.03125	0.023622047	1.0	0.046153847
6	44.626354	0.0859375	0.0859375	1.0	0.15827338
7	44.79424	0.0234375	0.023622047	0.75	0.045801524
8	44.67339	0.0234375	0.0234375	1.0	0.045801528
9	43.909264	0.0546875	0.0546875	1.0	0.1037037
10	44.5064	0.0078125	0.0078125	1.0	0.015503876
11	43.75964	0.015625	0.015625	1.0	0.03076923
12	44.25945	0.046875	0.03937008	1.0	0.07575758
13	43.3218	0.0625	0.0625	1.0	0.11764706
14	44.632114	0.0390625	0.0390625	1.0	0.075187966
15	43.33052	0.015625	0.015625	1.0	0.03076923
16	44.103703	0.0390625	0.0390625	1.0	0.075187966
17	44.13989	0.03125	0.031496063	0.8	0.060606062
18	43.79805	0.015625	0.015625	1.0	0.03076923
19	43.64945	0.0390625	0.0390625	1.0	0.075187966
20	42.96823	0.0078125	0.007874016	0.5	0.015503876
21	43.781815	0.0234375	0.0234375	1.0	0.045801528
22	43.875652	0.0390625	0.0390625	1.0	0.075187966
23	43.11972	0.0390625	0.0390625	1.0	0.075187966
24	43.160686	0.046875	0.046875	1.0	0.08955224
25	42.83431	0.0390625	0.0390625	1.0	0.075187966
26	43.2017	0.046875	0.046875	1.0	0.08955224
27	43.061115	0.0546875	0.0546875	1.0	0.1037037
28	42.645508	0.0234375	0.0234375	1.0	0.045801528
29	42.642937	0.0390625	0.0390625	1.0	0.075187966
30	42.60806	0.0234375	0.0234375	1.0	0.045801528
31	43.003056	0.0	0.0	0	0
32	42.786488	0.0390625	0.0390625	1.0	0.075187966
33	42.26281	0.109375	0.10236221	1.0	0.1857143
34	43.456738	0.0390625	0.0390625	1.0	0.075187966
35	42.379173	0.03125	0.03125	1.0	0.060606062
36	42.53436	0.046875	0.046875	1.0	0.08955224
37	42.518948	0.046875	0.046875	1.0	0.08955224
38	42.797424	0.046875	0.046875	1.0	0.08955224
39	42.56368	0.046875	0.046875	1.0	0.08955224
40	42.443268	0.015625	0.015748031	0.6666667	0.03076923
41	42.651237	0.015625	0.015625	1.0	0.03076923
42	41.837353	0.015625	0.015625	1.0	0.03076923
43	42.190548	0.03125	0.023622047	1.0	0.046153847
44	42.40169	0.0625	0.0625	1.0	0.11764706
45	42.448288	0.0390625	0.0390625	1.0	0.075187966
46	42.560257	0.046875	0.03937008	1.0	0.07575758
47	41.718163	0.046875	0.047244094	0.85714287	0.08955224
48	42.016697	0.0234375	0.0234375	1.0	0.045801528
49	42.33854	0.015625	0.015625	1.0	0.03076923
50	41.574463	0.046875	0.03937008	1.0	0.07575758
51	41.807426	0.0546875	0.0546875	1.0	0.1037037
52	42.17843	0.0234375	0.0234375	1.0	0.045801528
53	42.05617	0.0390625	0.031496063	1.0	0.061068702
54	41.890823	0.0234375	0.0234375	1.0	0.045801528
55	41.724136	0.0625	0.062992126	0.8888889	0.11764706
56	42.250412	0.0390625	0.0390625	1.0	0.075187966
57	42.38235	0.046875	0.046875	1.0	0.08955224
58	41.76728	0.0703125	0.0703125	1.0	0.13138686
59	41.95176	0.0390625	0.0390625	1.0	0.075187966
60	42.00217	0.0390625	0.03937008	0.8333333	0.075187966
61	42.04989	0.015625	0.015625	1.0	0.03076923
62	41.7993	0.0390625	0.023809524	1.0	0.046511628
63	41.926056	0.015625	0.015625	1.0	0.03076923
64	42.146236	0.0234375	0.0234375	1.0	0.045801528
65	41.456257	0.0390625	0.03937008	0.8333333	0.075187966
66	41.22728	0.0234375	0.0234375	1.0	0.045801528
67	40.99993	0.0390625	0.0390625	1.0	0.075187966
68	41.71338	0.015625	0.015625	1.0	0.03076923
69	40.532196	0.9609375	0	0.0	0
70	41.420654	0.0234375	0.0234375	1.0	0.045801528
71	41.72297	0.0703125	0.0703125	1.0	0.13138686
72	42.033634	0.0390625	0.031496063	1.0	0.061068702
73	40.65819	0.0390625	0.0390625	1.0	0.075187966
74	40.64427	0.046875	0.047244094	0.85714287	0.08955224
0	46.05979	0.03125	0.03125	1.0	0.060606062
1	45.694855	0.0234375	0.0234375	1.0	0.045801528
2	45.324577	0.015625	0.015625	1.0	0.03076923
3	46.036526	0.015625	0.015625	1.0	0.03076923
4	44.52249	0.0625	0.0625	1.0	0.11764706
5	45.4074	0.03125	0.03125	1.0	0.060606062
6	44.928864	0.046875	0.046875	1.0	0.08955224
7	44.65907	0.0390625	0.031496063	1.0	0.061068702
8	43.957817	0.0234375	0.0234375	1.0	0.045801528
9	44.609264	0.0546875	0.0546875	1.0	0.1037037
10	44.205288	0.0390625	0.0390625	1.0	0.075187966
11	44.25631	0.0078125	0.0078125	1.0	0.015503876
12	44.180424	0.015625	0.015625	1.0	0.03076923
13	44.661263	0.0234375	0.023622047	0.75	0.045801524
14	44.213844	0.0234375	0.023809524	0.6	0.045801528
15	43.334694	0.0390625	0.0390625	1.0	0.075187966
16	43.714615	0.0234375	0.0234375	1.0	0.045801528
17	44.197773	0.078125	0.078125	1.0	0.14492753
18	43.654804	0.015625	0.015625	1.0	0.03076923
19	43.256634	0.0234375	0.0234375	1.0	0.045801528
20	43.201572	0.0390625	0.0390625	1.0	0.075187966
21	43.0846	0.015625	0.015625	1.0	0.03076923
22	42.466904	0.0625	0.05511811	1.0	0.104477614
23	43.519264	0.0234375	0.0234375	1.0	0.045801528
24	43.180977	0.0390625	0.0390625	1.0	0.075187966
25	42.8662	0.0234375	0.0234375	1.0	0.045801528
26	43.202744	0.0234375	0.0234375	1.0	0.045801528
27	43.25841	0.03125	0.03125	1.0	0.060606062
28	43.448997	0.0078125	0.007874016	0.5	0.015503876
29	42.977463	0.0390625	0.0390625	1.0	0.075187966
30	42.166264	0.0625	0.0625	1.0	0.11764706
31	42.68712	0.015625	0.015625	1.0	0.03076923
32	42.23117	0.046875	0.047244094	0.85714287	0.08955224
33	42.30965	0.0234375	0.0234375	1.0	0.045801528
34	42.913567	0.03125	0.023622047	1.0	0.046153847
35	42.3196	0.0625	0.0625	1.0	0.11764706
36	42.755573	0.0234375	0.0234375	1.0	0.045801528
37	43.374687	0.046875	0.03937008	1.0	0.07575758
38	41.934666	0.0078125	0.0078125	1.0	0.015503876
39	42.16647	0.03125	0.03125	1.0	0.060606062
40	43.151073	0.0546875	0.0546875	1.0	0.1037037
41	42.859165	0.0390625	0.0390625	1.0	0.075187966
42	42.601887	0.03125	0.03125	1.0	0.060606062
43	42.156002	0.0078125	0.0078125	1.0	0.015503876
44	42.339165	0.0234375	0.015748031	1.0	0.031007752
45	42.318474	0.0234375	0.0234375	1.0	0.045801528
46	42.491497	0.046875	0.046875	1.0	0.08955224
47	42.04996	0.0234375	0.0234375	1.0	0.045801528
48	42.01281	0.0703125	0.0703125	1.0	0.13138686
49	42.07187	0.046875	0.03937008	1.0	0.07575758
50	42.105213	0.03125	0.03125	1.0	0.060606062
51	41.53883	0.0234375	0.0234375	1.0	0.045801528
52	42.389587	0.015625	0.015625	1.0	0.03076923
53	42.25025	0.046875	0.046875	1.0	0.08955224
54	41.926105	0.03125	0.031746034	0.6666667	0.060606062
55	41.68611	0.0234375	0.0234375	1.0	0.045801528
56	42.318283	0.0390625	0.0390625	1.0	0.075187966
57	41.327675	0.015625	0.015625	1.0	0.03076923
58	41.638252	0.0390625	0.0390625	1.0	0.075187966
59	41.853146	0.03125	0.03125	1.0	0.060606062
60	41.570293	0.046875	0.046875	1.0	0.08955224
61	41.32289	0.0390625	0.0390625	1.0	0.075187966
62	41.980404	0.0390625	0.0390625	1.0	0.075187966
63	41.692715	0.0078125	0.0078125	1.0	0.015503876
64	41.42431	0.03125	0.03125	1.0	0.060606062
65	41.67271	0.0625	0.05511811	1.0	0.104477614
66	41.682144	0.0703125	0.0703125	1.0	0.13138686
67	41.3529	0.0546875	0.04761905	0.85714287	0.09022557
68	41.67191	0.0234375	0.0234375	1.0	0.045801528
69	41.335682	0.9453125	0	0.0	0
70	41.41241	0.0078125	0.0078125	1.0	0.015503876
71	41.308857	0.03125	0.03125	1.0	0.060606062
72	41.582874	0.015625	0.015873017	0.5	0.030769233
73	41.161873	0.0546875	0.0546875	1.0	0.1037037
74	41.25822	0.0390625	0.0390625	1.0	0.075187966
0	32.451954	0.9765625	0	0.0	0
1	32.87074	0.9765625	0	0.0	0
2	32.73898	0.9609375	0	0.0	0
3	32.052383	0.953125	0	0.0	0
4	32.469868	0.96875	0	0.0	0
5	32.304012	0.9453125	0	0.0	0
6	32.269714	0.9609375	0	0.0	0
7	31.525581	0.9375	0	0.0	0
8	31.083416	0.9453125	0	0.0	0
9	31.190006	0.9765625	0	0.0	0
10	30.660864	0.96875	0	0.0	0
11	30.28914	0.9765625	0	0.0	0
12	31.364553	0.9609375	0	0.0	0
13	31.43738	0.9609375	0	0.0	0
14	30.858479	0.9375	0	0.0	0
15	30.48729	0.96875	0	0.0	0
16	30.426294	0.9609375	0	0.0	0
17	29.74545	0.9765625	0	0.0	0
18	30.685476	0.9609375	0	0.0	0
19	30.42027	0.9609375	0	0.0	0
20	30.130884	0.9921875	0	0.0	0
21	30.469067	0.96875	0	0.0	0
22	30.046474	0.9609375	0	0.0	0
23	30.005478	0.984375	0	0.0	0
24	30.418447	0.9765625	0	0.0	0
25	29.6315	0.953125	0	0.0	0
26	29.28936	0.984375	0	0.0	0
27	29.858446	0.953125	0	0.0	0
28	30.05927	0.953125	0	0.0	0
29	29.612488	0.9609375	0	0.0	0
30	29.087208	0.9765625	0	0.0	0
31	29.001974	0.953125	0	0.0	0
32	29.735844	0.9609375	0	0.0	0
33	27.804367	0.9921875	0	0.0	0
34	29.580877	0.96875	0	0.0	0
35	29.290987	0.953125	0	0.0	0
36	28.906193	0.9921875	0	0.0	0
37	29.329687	0.96875	0	0.0	0
38	28.56475	0.9765625	0	0.0	0
39	28.666153	0.9609375	0	0.0	0
40	28.711555	0.96875	0	0.0	0
41	28.776077	0.9765625	0	0.0	0
42	28.676147	0.9765625	0	0.0	0
43	28.934433	0.953125	0	0.0	0
44	28.39383	0.9296875	0	0.0	0
45	28.189016	0.9609375	0	0.0	0
46	29.033306	0.9609375	0	0.0	0
47	28.878119	0.9375	0	0.0	0
48	29.237196	0.9296875	0	0.0	0
49	28.657478	0.96875	0	0.0	0
50	29.254904	0.9609375	0	0.0	0
51	28.901777	0.9921875	0	0.0	0
52	28.019108	0.9765625	0	0.0	0
53	28.745876	0.9609375	0	0.0	0
54	28.636446	0.984375	0	0.0	0
55	28.288061	0.9609375	0	0.0	0
56	28.286228	0.96875	0	0.0	0
57	28.878773	0.9765625	0	0.0	0
58	28.15751	0.984375	0	0.0	0
59	28.419237	0.9453125	0	0.0	0
60	27.791548	0.9765625	0	0.0	0
61	28.874168	0.9765625	0	0.0	0
