	loss	accuracy	precision	recall	f1
66	36.60144	0.46875	0.03076923	0.2857143	0.055555556
67	37.79551	0.5234375	0.016949153	0.25	0.031746034
68	37.18861	0.5078125	0.032258064	0.4	0.05970149
69	38.68842	0.5625	0.018181818	0.33333334	0.034482755
70	37.13881	0.5	0.016393442	0.2	0.030303027
71	38.441948	0.5390625	0.01754386	0.25	0.032786887
72	36.136036	0.4765625	0.08695652	0.6	0.15189874
73	38.9538	0.5703125	0.0	0.0	0
74	36.212887	0.5	0.07692308	0.5555556	0.13513514
0	28.47247	0.078125	0.040983606	0.8333333	0.07812499
1	28.440334	0.078125	0.024793388	1.0	0.048387095
2	28.677864	0.1171875	0.02586207	1.0	0.05042017
3	28.031693	0.0859375	0.033613447	0.6666667	0.064
4	28.310642	0.125	0.042735044	1.0	0.08196721
5	28.52196	0.1328125	0.02631579	1.0	0.051282052
6	28.257309	0.1015625	0.025423728	1.0	0.049586773
7	27.933765	0.1015625	0.01724138	0.6666667	0.033613447
8	28.036434	0.125	0.026086956	1.0	0.05084746
9	28.631178	0.09375	0.016949153	1.0	0.03333333
10	28.389917	0.1328125	0.02631579	1.0	0.051282052
11	28.327503	0.1875	0.07964602	1.0	0.14754099
12	27.953518	0.1171875	0.01754386	0.6666667	0.034188032
13	27.81201	0.1640625	0.053097345	1.0	0.10084033
14	27.8027	0.1015625	0.025423728	1.0	0.049586773
15	28.045456	0.1640625	0.06140351	1.0	0.11570248
16	28.002235	0.125	0.03448276	1.0	0.06666667
17	28.837687	0.125	0.026086956	1.0	0.05084746
18	27.992783	0.1484375	0.04385965	1.0	0.084033616
19	27.766085	0.09375	0.025210084	1.0	0.049180325
20	27.68725	0.109375	0.01724138	1.0	0.033898305
21	28.130102	0.1328125	0.04310345	1.0	0.08264463
22	27.765823	0.109375	0.025641026	1.0	0.049999997
23	28.27114	0.109375	0.008695652	1.0	0.01724138
24	27.507078	0.1484375	0.060344826	1.0	0.113821134
25	27.828638	0.15625	0.044247787	1.0	0.084745765
26	27.653187	0.125	0.03508772	0.6666667	0.06666667
27	27.56393	0.109375	0.05	1.0	0.095238104
28	27.655647	0.140625	0.076271184	0.9	0.14062499
29	28.555407	0.1484375	0.03539823	1.0	0.068376064
30	27.621931	0.15625	0.05263158	1.0	0.099999994
31	27.603325	0.125	0.03448276	1.0	0.06666667
32	27.407063	0.0546875	0.024193548	1.0	0.047244094
33	27.985582	0.1640625	0.069565214	1.0	0.1300813
34	27.426092	0.0859375	0.0	0	0
35	27.76621	0.125	0.0	0	0
36	28.004854	0.1328125	0.05982906	0.875	0.112
37	28.03542	0.109375	0.033898305	1.0	0.06557377
38	27.855944	0.1640625	0.07017544	0.8888889	0.1300813
39	27.50059	0.1171875	0.042372882	1.0	0.08130081
40	27.688688	0.1015625	0.041666668	1.0	0.080000006
41	27.346197	0.125	0.026086956	1.0	0.05084746
42	27.954454	0.109375	0.008695652	1.0	0.01724138
43	27.88166	0.140625	0.04347826	1.0	0.083333336
44	27.883537	0.15625	0.06140351	0.875	0.114754096
45	27.26099	0.109375	0.042016808	1.0	0.08064516
46	27.385511	0.203125	0.10526316	1.0	0.1904762
47	27.025057	0.0703125	0.032520324	1.0	0.062992126
48	27.40074	0.125	0.026086956	1.0	0.05084746
49	27.57091	0.1484375	0.076271184	1.0	0.14173228
50	27.450567	0.0859375	0.041322313	0.8333333	0.07874016
51	27.26479	0.1171875	0.02586207	1.0	0.05042017
52	27.280855	0.1015625	0.041666668	1.0	0.080000006
53	27.196184	0.09375	0.025210084	1.0	0.049180325
54	27.420565	0.1328125	0.02631579	1.0	0.051282052
55	27.251633	0.1328125	0.04310345	1.0	0.08264463
56	27.370222	0.109375	0.01724138	1.0	0.033898305
57	27.059948	0.125	0.042735044	1.0	0.08196721
58	27.948357	0.1171875	0.042372882	1.0	0.08130081
59	26.908089	0.109375	0.033898305	1.0	0.06557377
60	26.974768	0.109375	0.042372882	0.8333333	0.08064516
61	27.28643	0.1015625	0.025423728	1.0	0.049586773
62	28.199556	0.171875	0.036363635	1.0	0.07017544
63	27.404137	0.125	0.042735044	1.0	0.08196721
64	26.964088	0.125	0.026086956	1.0	0.05084746
65	27.113237	0.1171875	0.042372882	1.0	0.08130081
66	27.05579	0.0703125	0.024590164	1.0	0.048000004
67	27.078255	0.171875	0.10169491	1.0	0.18461537
68	26.861856	0.1171875	0.02586207	1.0	0.05042017
69	26.940742	0.0859375	0.033333335	0.8	0.064
70	27.310873	0.1171875	0.042372882	1.0	0.08130081
71	27.358702	0.1484375	0.04385965	1.0	0.084033616
72	27.016308	0.0625	0.024390243	1.0	0.04761905
73	27.335655	0.0625	0.024390243	1.0	0.04761905
74	27.251875	0.140625	0.04347826	1.0	0.083333336
0	21.96425	0.484375	0.0	0.0	0
1	21.87468	0.5546875	0.01754386	0.5	0.033898305
2	21.219723	0.5	0.0	0.0	0
3	21.91383	0.5234375	0.0	0.0	0
4	21.857489	0.4296875	0.029850746	0.2	0.051948052
5	22.20248	0.4609375	0.014492754	0.5	0.028169015
6	21.829573	0.5	0.0	0.0	0
7	21.29936	0.578125	0.03773585	0.4	0.06896552
8	21.036015	0.5390625	0.0	0.0	0
9	21.554052	0.484375	0.030303031	0.5	0.05714286
10	21.071772	0.6328125	0.022222223	0.25	0.04081633
11	21.723372	0.5234375	0.033898305	0.33333334	0.06153846
12	21.187937	0.5625	0.035714287	0.5	0.06666667
13	21.257086	0.5390625	0.03448276	0.4	0.06349207
14	22.047157	0.484375	0.0	0.0	0
15	21.116013	0.5390625	0.0	0.0	0
16	21.727825	0.578125	0.036363635	0.6666667	0.06896551
17	21.32146	0.515625	0.0	0.0	0
18	22.483215	0.4609375	0.060606062	0.36363637	0.10389611
19	22.05538	0.5	0.03076923	0.6666667	0.05882353
20	21.21021	0.5390625	0.0	0.0	0
21	22.29271	0.53125	0.05	0.5	0.09090909
22	20.903046	0.546875	0.0	0.0	0
23	21.154812	0.5078125	0.046875	0.6	0.08695652
24	20.726728	0.5234375	0.033333335	0.4	0.061538465
25	21.463856	0.5078125	0.032258064	0.4	0.05970149
26	21.335274	0.46875	0.015625	0.16666667	0.028571429
27	21.252176	0.515625	0.0	0.0	0
28	20.353222	0.53125	0.0	0.0	0
29	20.88337	0.515625	0.016393442	0.33333334	0.031249998
30	20.812683	0.5	0.033898305	0.22222222	0.058823526
31	21.912945	0.5703125	0.036363635	0.5	0.0677966
32	20.678913	0.515625	0.033333335	0.33333334	0.060606066
33	21.02914	0.5390625	0.05263158	0.375	0.09230769
34	20.885235	0.46875	0.04411765	0.5	0.081081085
35	20.967657	0.4609375	0.03076923	0.25	0.05479452
36	21.541824	0.5234375	0.016949153	0.25	0.031746034
37	20.323793	0.5703125	0.035714287	0.6666667	0.06779662
38	21.663813	0.5234375	0.0	0	0
39	20.46002	0.4921875	0.0	0.0	0
40	20.926064	0.484375	0.0	0.0	0
41	21.878342	0.484375	0.03076923	0.4	0.057142857
42	21.374212	0.53125	0.033898305	0.4	0.0625
43	20.82892	0.5390625	0.01754386	0.25	0.032786887
44	20.879862	0.53125	0.06779661	0.44444445	0.11764705
45	21.043911	0.578125	0.054545455	0.6	0.1
46	20.637365	0.5234375	0.050847456	0.375	0.08955223
47	21.548752	0.46875	0.029850746	0.4	0.055555556
48	20.422863	0.53125	0.0	0.0	0
49	21.025042	0.5234375	0.03448276	0.2857143	0.061538465
50	20.859745	0.4765625	0.016129032	0.14285715	0.028985506
51	21.40266	0.5	0.0	0.0	0
52	20.93308	0.515625	0.03448276	0.25	0.060606062
53	21.229328	0.546875	0.0	0.0	0
54	21.630358	0.4375	0.02739726	0.6666667	0.05263158
55	20.443924	0.59375	0.0	0.0	0
56	20.541792	0.5078125	0.016666668	0.2	0.030769233
57	20.383629	0.5078125	0.032258064	0.4	0.05970149
58	20.812057	0.515625	0.0	0.0	0
59	20.786129	0.5625	0.06896552	0.6666667	0.125
60	21.529842	0.484375	0.045454547	0.5	0.083333336
61	20.149132	0.53125	0.0	0.0	0
62	20.221954	0.53125	0.018518519	0.125	0.032258064
63	20.96902	0.4921875	0.016393442	0.16666667	0.029850746
64	20.558462	0.5390625	0.03448276	0.4	0.06349207
65	21.213514	0.5	0.031746034	0.4	0.058823533
66	21.56256	0.5078125	0.015873017	0.5	0.030769233
67	20.560532	0.5	0.016393442	0.2	0.030303027
68	20.661016	0.5078125	0.015873017	0.5	0.030769233
69	22.42587	0.515625	0.033333335	0.33333334	0.060606066
70	20.872606	0.5234375	0.06896552	0.36363637	0.11594203
71	20.27829	0.5625	0.018518519	0.25	0.03448276
72	19.97469	0.578125	0.01923077	0.25	0.035714284
73	20.321215	0.5703125	0.0	0.0	0
74	20.149338	0.5234375	0.033333335	0.4	0.061538465
0	26.221745	0.0859375	0.008474576	1.0	0.016806722
1	25.706785	0.1484375	0.018018018	1.0	0.03539823
2	26.677298	0.0546875	0.016260162	1.0	0.031999998
3	25.814558	0.140625	0.026548672	1.0	0.05172414
4	26.233704	0.09375	0.025210084	1.0	0.049180325
5	25.990532	0.125	0.042735044	1.0	0.08196721
6	26.228735	0.1328125	0.017699115	1.0	0.034782607
7	26.29505	0.09375	0.033333335	1.0	0.064516135
8	26.223288	0.09375	0.041666668	0.8333333	0.07936508
9	25.821257	0.1171875	0.042372882	1.0	0.08130081
10	25.89509	0.1328125	0.059322033	1.0	0.112
11	26.47623	0.1171875	0.058333334	1.0	0.11023623
12	25.928694	0.15625	0.060869563	1.0	0.114754096
13	25.68124	0.1640625	0.027272727	1.0	0.053097345
14	26.335203	0.0703125	0.016528925	1.0	0.032520324
15	25.526808	0.1640625	0.018518519	0.6666667	0.036036037
16	25.778614	0.1796875	0.07079646	1.0	0.1322314
17	26.052073	0.1015625	0.025423728	1.0	0.049586773
18	25.773222	0.1796875	0.078947365	1.0	0.14634147
19	25.801006	0.09375	0.041322313	1.0	0.079365075
20	25.683315	0.1171875	0.042372882	1.0	0.08130081
21	26.262861	0.0625	0.016393442	1.0	0.032258064
22	25.784597	0.09375	0.016949153	1.0	0.03333333
23	25.821802	0.109375	0.034188036	0.8	0.065573774
24	25.909578	0.1171875	0.042372882	1.0	0.08130081
25	26.575392	0.078125	0.024793388	1.0	0.048387095
26	26.117172	0.1171875	0.042372882	1.0	0.08130081
27	25.850183	0.1015625	0.057377048	1.0	0.108527124
28	25.70051	0.125	0.026086956	1.0	0.05084746
29	25.560757	0.1484375	0.044247787	0.8333333	0.08403361
30	25.466728	0.1328125	0.02631579	1.0	0.051282052
31	25.272135	0.1640625	0.053097345	1.0	0.10084033
32	25.866463	0.1015625	0.025423728	1.0	0.049586773
33	25.816816	0.0703125	0.024590164	1.0	0.048000004
34	25.048374	0.140625	0.017857144	1.0	0.03508772
35	25.557785	0.078125	0.032786883	1.0	0.06349206
36	25.6354	0.0859375	0.025210084	0.75	0.04878049
37	26.192595	0.1015625	0.057377048	1.0	0.108527124
38	25.366282	0.140625	0.04347826	1.0	0.083333336
39	25.928307	0.125	0.042735044	1.0	0.08196721
40	25.172207	0.171875	0.045454547	0.8333333	0.0862069
41	25.495918	0.171875	0.0625	0.875	0.11666667
42	25.687908	0.09375	0.033333335	1.0	0.064516135
43	25.670906	0.0625	0.016393442	1.0	0.032258064
44	25.656492	0.0859375	0.016806724	1.0	0.033057854
45	26.061998	0.078125	0.040650405	1.0	0.078125
46	25.196835	0.1015625	0.017094018	1.0	0.033613447
47	25.565279	0.1171875	0.042372882	1.0	0.08130081
48	25.605673	0.0859375	0.025	1.0	0.04878049
49	25.554388	0.09375	0.025210084	1.0	0.049180325
50	25.339052	0.1328125	0.04347826	0.8333333	0.08264463
51	25.512264	0.109375	0.025641026	1.0	0.049999997
52	25.611599	0.0859375	0.040983606	1.0	0.07874016
53	25.814838	0.109375	0.042372882	0.8333333	0.08064516
54	25.552868	0.15625	0.053097345	0.85714287	0.099999994
55	25.252514	0.15625	0.05263158	1.0	0.099999994
56	25.412937	0.15625	0.060869563	1.0	0.114754096
57	25.39078	0.171875	0.045454547	0.8333333	0.0862069
58	25.349827	0.1171875	0.042372882	1.0	0.08130081
59	25.833544	0.0625	0.024793388	0.6	0.047619045
60	25.332514	0.0859375	0.016949153	0.6666667	0.03305785
61	25.493444	0.109375	0.05785124	1.0	0.10937501
62	25.754519	0.109375	0.025641026	1.0	0.049999997
63	25.18651	0.125	0.050847456	1.0	0.0967742
64	25.389233	0.09375	0.04918033	1.0	0.09375001
65	25.357603	0.125	0.05882353	1.0	0.111111104
66	25.564585	0.1171875	0.034188036	1.0	0.06611571
67	25.153002	0.1015625	0.01724138	0.6666667	0.033613447
68	24.983486	0.109375	0.01724138	1.0	0.033898305
69	24.881449	0.1484375	0.03539823	1.0	0.068376064
70	25.347057	0.1328125	0.04310345	1.0	0.08264463
71	25.730982	0.1015625	0.041666668	1.0	0.080000006
72	25.110703	0.0859375	0.008547009	0.5	0.016806724
73	25.454044	0.1328125	0.02631579	1.0	0.051282052
74	25.09811	0.1328125	0.059322033	1.0	0.112
