	accuracy	precision	recall	f1
146	0.97265625	1.0	0.97265625	0.98613864
147	0.96875	1.0	0.96875	0.984127
148	0.95703125	1.0	0.95703125	0.9780439
149	0.96484375	1.0	0.96484375	0.98210734
150	0.984375	1.0	0.984375	0.992126
151	0.98046875	1.0	0.98046875	0.99013805
152	0.9765625	1.0	0.9765625	0.9881423
153	0.96484375	1.0	0.96484375	0.98210734
154	0.96875	1.0	0.96875	0.984127
155	0.97265625	1.0	0.97265625	0.98613864
156	0.95703125	1.0	0.95703125	0.9780439
157	0.953125	1.0	0.953125	0.976
158	0.96484375	1.0	0.96484375	0.98210734
159	0.96484375	1.0	0.96484375	0.98210734
160	0.96875	1.0	0.96875	0.984127
161	0.98046875	1.0	0.98046875	0.99013805
162	0.97265625	1.0	0.97265625	0.98613864
163	0.9765625	1.0	0.9765625	0.9881423
164	0.9765625	1.0	0.9765625	0.9881423
165	0.9765625	1.0	0.9765625	0.9881423
166	0.9765625	1.0	0.9765625	0.9881423
167	0.9609375	1.0	0.9609375	0.9800797
168	0.96484375	1.0	0.96484375	0.98210734
169	0.9765625	1.0	0.9765625	0.9881423
170	0.95703125	1.0	0.95703125	0.9780439
171	0.9921875	1.0	0.9921875	0.99607843
172	0.9609375	1.0	0.9609375	0.9800797
173	0.9453125	1.0	0.9453125	0.9718875
174	0.9765625	1.0	0.9765625	0.9881423
175	0.9453125	1.0	0.9453125	0.9718875
176	0.95703125	1.0	0.95703125	0.9780439
177	0.96484375	1.0	0.96484375	0.98210734
