	accuracy	precision	recall	f1
0	0.921875	inf	0.0	inf
1	0.984375	inf	0.0	inf
2	0.953125	inf	0.0	inf
3	0.9375	inf	0.0	inf
4	0.921875	inf	0.0	inf
5	0.96875	inf	0.0	inf
6	0.953125	inf	0.0	inf
7	0.9375	inf	0.0	inf
8	0.953125	inf	0.0	inf
9	0.9375	inf	0.0	inf
10	1.0	inf	inf	inf
11	0.96875	inf	0.0	inf
12	0.96875	inf	0.0	inf
13	0.96875	inf	0.0	inf
14	0.953125	inf	0.0	inf
15	0.921875	inf	0.0	inf
16	0.96875	inf	0.0	inf
17	0.96875	inf	0.0	inf
18	0.953125	inf	0.0	inf
19	0.953125	inf	0.0	inf
20	0.953125	inf	0.0	inf
21	0.96875	inf	0.0	inf
22	0.984375	inf	0.0	inf
23	0.96875	inf	0.0	inf
24	1.0	inf	inf	inf
25	1.0	1.0	1.0	1.0
26	1.0	inf	inf	inf
27	0.984375	inf	0.0	inf
28	0.984375	inf	0.0	inf
29	0.96875	inf	0.0	inf
30	0.953125	inf	0.0	inf
31	0.96875	inf	0.0	inf
32	0.9375	inf	0.0	inf
33	0.984375	inf	0.0	inf
34	0.96875	inf	0.0	inf
35	0.859375	inf	0.0	inf
36	0.96875	inf	0.0	inf
37	0.9375	inf	0.0	inf
38	0.984375	inf	0.0	inf
39	0.96875	inf	0.0	inf
40	0.984375	inf	0.0	inf
41	1.0	inf	inf	inf
42	0.953125	inf	0.0	inf
43	0.96875	inf	0.0	inf
44	0.984375	inf	0.0	inf
45	0.984375	inf	0.0	inf
46	0.984375	inf	0.0	inf
47	0.953125	inf	0.0	inf
48	0.984375	inf	0.0	inf
49	0.96875	inf	0.0	inf
50	0.96875	inf	0.0	inf
51	1.0	inf	inf	inf
52	0.984375	inf	0.0	inf
53	0.96875	inf	0.0	inf
54	0.96875	1.0	0.33333334	0.5
55	0.90625	inf	0.0	inf
56	0.9375	inf	0.0	inf
57	0.984375	inf	0.0	inf
58	0.921875	inf	0.0	inf
59	0.96875	inf	0.0	inf
60	0.984375	inf	0.0	inf
61	0.953125	inf	0.0	inf
62	0.953125	inf	0.0	inf
63	1.0	inf	inf	inf
64	0.9375	1.0	0.2	0.3333333
65	0.9375	inf	0.0	inf
66	0.953125	inf	0.0	inf
67	0.921875	inf	0.0	inf
68	0.953125	inf	0.0	inf
69	0.984375	inf	0.0	inf
70	0.9375	inf	0.0	inf
71	0.953125	inf	0.0	inf
72	0.96875	inf	0.0	inf
73	0.921875	inf	0.0	inf
74	0.921875	inf	0.0	inf
75	0.984375	inf	0.0	inf
76	0.96875	inf	0.0	inf
77	0.984375	inf	0.0	inf
78	0.953125	inf	0.0	inf
79	0.9375	inf	0.0	inf
80	0.984375	inf	0.0	inf
81	0.96875	inf	0.0	inf
82	0.921875	inf	0.0	inf
83	0.96875	inf	0.0	inf
84	0.984375	inf	0.0	inf
85	0.984375	inf	0.0	inf
86	0.921875	0.0	0.0	nan
87	0.953125	inf	0.0	inf
88	0.984375	inf	0.0	inf
89	0.953125	0.0	0.0	nan
90	0.9375	0.0	0.0	nan
91	0.984375	inf	0.0	inf
92	0.953125	inf	0.0	inf
93	0.953125	inf	0.0	inf
94	0.953125	inf	0.0	inf
95	0.96875	inf	0.0	inf
96	0.96875	inf	0.0	inf
97	1.0	inf	inf	inf
98	1.0	inf	inf	inf
99	0.96875	inf	0.0	inf
100	0.984375	inf	0.0	inf
101	0.96875	inf	0.0	inf
102	0.96875	inf	0.0	inf
103	0.890625	inf	0.0	inf
104	0.984375	inf	0.0	inf
105	0.96875	inf	0.0	inf
106	0.96875	inf	0.0	inf
107	0.890625	inf	0.0	inf
108	1.0	inf	inf	inf
109	0.96875	inf	0.0	inf
110	0.953125	inf	0.0	inf
111	0.96875	inf	0.0	inf
112	0.96875	inf	0.0	inf
113	0.96875	inf	0.0	inf
114	0.953125	inf	0.0	inf
115	0.96875	inf	0.0	inf
116	0.96875	inf	0.0	inf
117	1.0	inf	inf	inf
118	0.984375	inf	0.0	inf
119	0.953125	inf	0.0	inf
120	0.96875	inf	0.0	inf
121	0.953125	inf	0.0	inf
122	1.0	inf	inf	inf
123	0.96875	inf	0.0	inf
124	0.96875	inf	0.0	inf
125	0.984375	inf	0.0	inf
126	0.953125	inf	0.0	inf
127	0.96875	inf	0.0	inf
128	0.96875	inf	0.0	inf
129	0.984375	inf	0.0	inf
130	0.953125	0.0	0.0	nan
131	0.953125	inf	0.0	inf
132	1.0	inf	inf	inf
133	0.9375	inf	0.0	inf
134	0.984375	inf	0.0	inf
135	0.96875	inf	0.0	inf
136	0.984375	inf	0.0	inf
137	0.953125	inf	0.0	inf
138	0.90625	inf	0.0	inf
139	0.953125	inf	0.0	inf
140	0.953125	inf	0.0	inf
141	0.96875	inf	0.0	inf
142	0.984375	0.0	inf	inf
143	0.984375	inf	0.0	inf
144	0.96875	inf	0.0	inf
145	0.953125	0.0	0.0	nan
146	0.9375	inf	0.0	inf
147	0.96875	inf	0.0	inf
148	0.953125	inf	0.0	inf
149	0.953125	0.0	0.0	nan
150	0.96875	inf	0.0	inf
151	0.96875	inf	0.0	inf
152	0.96875	inf	0.0	inf
153	0.9375	0.0	0.0	nan
154	0.96875	inf	0.0	inf
155	0.96875	0.0	0.0	nan
156	0.953125	inf	0.0	inf
157	0.921875	inf	0.0	inf
158	0.984375	inf	0.0	inf
159	0.9375	0.0	0.0	nan
160	0.953125	inf	0.0	inf
161	0.96875	inf	0.0	inf
162	0.96875	inf	0.0	inf
163	0.984375	inf	0.0	inf
164	0.953125	inf	0.0	inf
165	0.984375	inf	0.0	inf
166	0.953125	inf	0.0	inf
167	0.96875	inf	0.0	inf
168	0.984375	inf	0.0	inf
169	0.96875	inf	0.0	inf
170	0.96875	inf	0.0	inf
171	0.953125	inf	0.0	inf
172	0.984375	inf	0.0	inf
173	0.9375	inf	0.0	inf
174	0.953125	inf	0.0	inf
175	0.953125	inf	0.0	inf
176	0.984375	inf	0.0	inf
177	0.984375	inf	0.0	inf
178	1.0	inf	inf	inf
179	0.9375	inf	0.0	inf
180	0.96875	1.0	0.33333334	0.5
181	0.96875	inf	0.0	inf
182	0.9375	inf	0.0	inf
183	0.9375	0.0	0.0	nan
184	0.96875	inf	0.0	inf
185	0.9375	inf	0.0	inf
186	1.0	inf	inf	inf
187	0.984375	inf	0.0	inf
188	0.96875	inf	0.0	inf
189	0.953125	inf	0.0	inf
190	0.890625	inf	0.0	inf
191	0.953125	inf	0.0	inf
