	accuracy	precision	recall	f1
677	1.0	inf	inf	inf
678	1.0	inf	inf	inf
679	0.875	inf	0.0	inf
680	1.0	inf	inf	inf
681	1.0	inf	inf	inf
682	1.0	inf	inf	inf
683	1.0	inf	inf	inf
684	1.0	inf	inf	inf
685	1.0	inf	inf	inf
686	0.875	inf	0.0	inf
687	1.0	inf	inf	inf
688	0.875	inf	0.0	inf
689	1.0	inf	inf	inf
690	0.625	inf	0.0	inf
691	1.0	inf	inf	inf
692	1.0	inf	inf	inf
693	1.0	inf	inf	inf
694	1.0	inf	inf	inf
695	1.0	inf	inf	inf
696	1.0	inf	inf	inf
697	0.875	inf	0.0	inf
698	1.0	inf	inf	inf
699	0.875	inf	0.0	inf
700	0.875	inf	0.0	inf
701	1.0	inf	inf	inf
702	1.0	inf	inf	inf
703	1.0	inf	inf	inf
704	1.0	inf	inf	inf
705	1.0	inf	inf	inf
706	0.875	inf	0.0	inf
707	1.0	inf	inf	inf
708	1.0	inf	inf	inf
709	1.0	inf	inf	inf
710	1.0	inf	inf	inf
711	1.0	inf	inf	inf
712	1.0	inf	inf	inf
713	1.0	inf	inf	inf
714	1.0	inf	inf	inf
715	0.875	inf	0.0	inf
716	1.0	inf	inf	inf
717	1.0	inf	inf	inf
718	1.0	inf	inf	inf
719	1.0	inf	inf	inf
720	1.0	inf	inf	inf
721	0.875	inf	0.0	inf
722	1.0	inf	inf	inf
723	1.0	inf	inf	inf
724	1.0	inf	inf	inf
725	0.875	inf	0.0	inf
726	0.875	inf	0.0	inf
727	1.0	inf	inf	inf
728	1.0	inf	inf	inf
729	1.0	inf	inf	inf
730	1.0	inf	inf	inf
731	1.0	inf	inf	inf
732	1.0	inf	inf	inf
733	1.0	inf	inf	inf
734	0.875	inf	0.0	inf
735	1.0	inf	inf	inf
736	1.0	inf	inf	inf
737	1.0	inf	inf	inf
738	1.0	inf	inf	inf
739	0.875	inf	0.0	inf
740	1.0	inf	inf	inf
741	1.0	inf	inf	inf
742	0.875	inf	0.0	inf
743	0.875	inf	0.0	inf
744	0.875	inf	0.0	inf
745	1.0	inf	inf	inf
746	1.0	inf	inf	inf
747	0.875	inf	0.0	inf
748	1.0	inf	inf	inf
749	1.0	inf	inf	inf
750	1.0	inf	inf	inf
751	0.875	inf	0.0	inf
752	0.875	inf	0.0	inf
753	1.0	inf	inf	inf
754	0.875	inf	0.0	inf
755	1.0	inf	inf	inf
756	1.0	inf	inf	inf
757	0.875	inf	0.0	inf
758	1.0	inf	inf	inf
759	1.0	inf	inf	inf
760	1.0	inf	inf	inf
761	1.0	inf	inf	inf
762	0.875	inf	0.0	inf
763	1.0	inf	inf	inf
764	1.0	inf	inf	inf
765	1.0	inf	inf	inf
766	1.0	inf	inf	inf
767	0.875	inf	0.0	inf
768	0.875	inf	0.0	inf
769	1.0	inf	inf	inf
770	1.0	inf	inf	inf
771	1.0	inf	inf	inf
772	0.875	inf	0.0	inf
773	1.0	inf	inf	inf
774	1.0	inf	inf	inf
775	1.0	inf	inf	inf
776	1.0	inf	inf	inf
777	1.0	inf	inf	inf
778	1.0	inf	inf	inf
779	1.0	inf	inf	inf
780	1.0	inf	inf	inf
781	1.0	inf	inf	inf
782	1.0	inf	inf	inf
783	1.0	inf	inf	inf
784	1.0	inf	inf	inf
785	1.0	inf	inf	inf
786	1.0	inf	inf	inf
787	1.0	inf	inf	inf
788	1.0	inf	inf	inf
789	1.0	inf	inf	inf
790	1.0	inf	inf	inf
791	1.0	inf	inf	inf
792	1.0	inf	inf	inf
793	1.0	inf	inf	inf
794	0.875	inf	0.0	inf
795	1.0	inf	inf	inf
796	1.0	inf	inf	inf
797	1.0	inf	inf	inf
798	1.0	inf	inf	inf
799	0.875	inf	0.0	inf
800	1.0	inf	inf	inf
801	1.0	inf	inf	inf
802	0.875	inf	0.0	inf
803	1.0	inf	inf	inf
804	1.0	inf	inf	inf
805	1.0	inf	inf	inf
806	1.0	inf	inf	inf
807	1.0	inf	inf	inf
808	1.0	inf	inf	inf
809	1.0	inf	inf	inf
810	1.0	inf	inf	inf
811	1.0	inf	inf	inf
812	0.875	inf	0.0	inf
813	1.0	inf	inf	inf
814	1.0	inf	inf	inf
815	0.875	inf	0.0	inf
816	1.0	inf	inf	inf
817	1.0	inf	inf	inf
818	1.0	inf	inf	inf
819	1.0	inf	inf	inf
820	1.0	inf	inf	inf
821	0.875	inf	0.0	inf
822	1.0	inf	inf	inf
823	0.875	inf	0.0	inf
824	0.625	inf	0.0	inf
825	1.0	inf	inf	inf
826	1.0	inf	inf	inf
827	0.875	inf	0.0	inf
828	0.875	inf	0.0	inf
829	0.75	inf	0.0	inf
830	1.0	inf	inf	inf
831	1.0	inf	inf	inf
832	1.0	inf	inf	inf
833	1.0	inf	inf	inf
834	1.0	inf	inf	inf
835	1.0	inf	inf	inf
836	1.0	inf	inf	inf
837	1.0	inf	inf	inf
838	1.0	inf	inf	inf
839	0.875	inf	0.0	inf
840	0.75	inf	0.0	inf
841	1.0	inf	inf	inf
842	1.0	inf	inf	inf
843	1.0	inf	inf	inf
844	1.0	inf	inf	inf
845	1.0	inf	inf	inf
846	1.0	inf	inf	inf
847	1.0	inf	inf	inf
848	0.875	inf	0.0	inf
849	0.875	inf	0.0	inf
850	1.0	inf	inf	inf
851	1.0	inf	inf	inf
852	1.0	inf	inf	inf
853	1.0	inf	inf	inf
854	1.0	inf	inf	inf
855	1.0	inf	inf	inf
856	1.0	inf	inf	inf
857	1.0	inf	inf	inf
858	0.875	inf	0.0	inf
859	0.875	inf	0.0	inf
860	1.0	inf	inf	inf
861	1.0	inf	inf	inf
862	0.5	inf	0.0	inf
863	0.875	inf	0.0	inf
864	1.0	inf	inf	inf
865	1.0	inf	inf	inf
866	1.0	inf	inf	inf
867	1.0	inf	inf	inf
868	1.0	inf	inf	inf
869	1.0	inf	inf	inf
870	1.0	inf	inf	inf
871	1.0	inf	inf	inf
872	1.0	inf	inf	inf
873	1.0	inf	inf	inf
874	1.0	inf	inf	inf
875	1.0	inf	inf	inf
876	0.875	inf	0.0	inf
877	0.875	inf	0.0	inf
878	1.0	inf	inf	inf
879	1.0	inf	inf	inf
880	0.875	inf	0.0	inf
881	1.0	inf	inf	inf
882	1.0	inf	inf	inf
883	1.0	inf	inf	inf
884	1.0	inf	inf	inf
885	0.875	inf	0.0	inf
886	0.875	inf	0.0	inf
887	1.0	inf	inf	inf
888	1.0	inf	inf	inf
889	1.0	inf	inf	inf
890	0.875	inf	0.0	inf
891	1.0	inf	inf	inf
892	1.0	inf	inf	inf
893	1.0	inf	inf	inf
