	accuracy	precision	recall	f1
177	0.9765625	inf	0.0	inf
178	0.96875	inf	0.0	inf
179	0.9765625	inf	0.0	inf
180	0.9609375	inf	0.0	inf
181	0.953125	inf	0.0	inf
182	0.921875	inf	0.0	inf
183	0.96875	inf	0.0	inf
184	0.96875	inf	0.0	inf
185	0.9765625	inf	0.0	inf
186	0.9609375	inf	0.0	inf
187	0.9609375	inf	0.0	inf
188	0.9453125	inf	0.0	inf
189	0.9765625	inf	0.0	inf
190	0.9609375	inf	0.0	inf
191	0.9609375	inf	0.0	inf
192	0.9453125	inf	0.0	inf
193	0.9609375	inf	0.0	inf
194	0.953125	0.0	0.0	nan
195	0.9453125	inf	0.0	inf
196	0.9609375	inf	0.0	inf
197	1.0	inf	inf	inf
198	0.9765625	inf	0.0	inf
199	0.9609375	inf	0.0	inf
200	0.96875	0.0	0.0	nan
201	0.984375	inf	0.0	inf
202	0.9765625	0.0	0.0	nan
203	0.953125	0.0	0.0	nan
204	0.96875	inf	0.0	inf
205	0.984375	inf	0.0	inf
206	0.9453125	0.0	0.0	nan
207	0.9453125	inf	0.0	inf
208	0.9765625	1.0	0.25	0.4
209	0.984375	inf	0.0	inf
210	0.984375	inf	0.0	inf
211	0.953125	inf	0.0	inf
212	0.9765625	inf	0.0	inf
213	0.984375	inf	0.0	inf
214	0.96875	inf	0.0	inf
215	0.96875	0.0	0.0	nan
216	0.9453125	inf	0.0	inf
217	0.953125	inf	0.0	inf
218	0.9609375	inf	0.0	inf
219	0.9609375	0.0	0.0	nan
220	0.9609375	inf	0.0	inf
221	0.96875	1.0	0.2	0.3333333
222	0.96875	inf	0.0	inf
223	0.96875	inf	0.0	inf
224	0.9453125	inf	0.0	inf
225	0.953125	inf	0.0	inf
226	0.9375	inf	0.0	inf
227	0.9453125	inf	0.0	inf
228	0.96875	inf	0.0	inf
229	0.9609375	inf	0.0	inf
230	0.9765625	inf	0.0	inf
231	0.9609375	inf	0.0	inf
232	0.9609375	1.0	0.16666667	0.2857143
233	0.9765625	inf	0.0	inf
234	0.984375	inf	0.0	inf
235	0.96875	inf	0.0	inf
236	0.9765625	1.0	0.25	0.4
237	0.9765625	inf	0.0	inf
238	0.9609375	inf	0.0	inf
239	0.9609375	inf	0.0	inf
240	0.9609375	inf	0.0	inf
241	0.9609375	inf	0.0	inf
242	0.953125	inf	0.0	inf
243	0.9453125	inf	0.0	inf
244	0.9453125	inf	0.0	inf
245	0.96875	inf	0.0	inf
246	0.953125	0.0	0.0	nan
247	0.953125	1.0	0.14285715	0.25
248	0.953125	inf	0.0	inf
249	0.984375	inf	0.0	inf
250	0.96875	inf	0.0	inf
251	0.9375	inf	0.0	inf
252	0.953125	inf	0.0	inf
253	0.84375	0.0	0.0	nan
254	0.015625	1.0	0.015625	0.03076923
255	0.0078125	1.0	0.0078125	0.015503876
256	0.0234375	1.0	0.0234375	0.045801528
257	0.0234375	1.0	0.0234375	0.045801528
258	0.0078125	1.0	0.0078125	0.015503876
259	0.0234375	1.0	0.0234375	0.045801528
260	0.015625	1.0	0.015625	0.03076923
261	0.015625	1.0	0.015625	0.03076923
262	0.0078125	1.0	0.0078125	0.015503876
263	0.015625	1.0	0.015625	0.03076923
264	0.015625	1.0	0.015625	0.03076923
265	0.0234375	1.0	0.0234375	0.045801528
266	0.015625	1.0	0.015625	0.03076923
267	0.0	inf	0.0	inf
268	0.0078125	1.0	0.0078125	0.015503876
269	0.0078125	1.0	0.0078125	0.015503876
270	0.0234375	1.0	0.0234375	0.045801528
271	0.015625	1.0	0.015625	0.03076923
272	0.0078125	1.0	0.0078125	0.015503876
273	0.015625	1.0	0.015625	0.03076923
274	0.0078125	1.0	0.0078125	0.015503876
275	0.0078125	1.0	0.0078125	0.015503876
276	0.0078125	1.0	0.0078125	0.015503876
277	0.015625	1.0	0.015625	0.03076923
278	0.0	inf	0.0	inf
279	0.0078125	1.0	0.0078125	0.015503876
280	0.03125	1.0	0.03125	0.060606062
281	0.0	inf	0.0	inf
282	0.0078125	1.0	0.0078125	0.015503876
