	accuracy	precision	recall	f1
83	0.125	0.125	1.0	0.22222222
84	0.125	0.06666667	1.0	0.125
85	0.0	0.0	inf	inf
86	0.125	0.06666667	1.0	0.125
87	0.0	0.0	inf	inf
88	0.25	0.0	inf	inf
89	0.0625	0.0	inf	inf
90	0.1875	0.071428575	1.0	0.13333334
91	0.0625	0.0	inf	inf
92	0.0625	0.0	inf	inf
93	0.0	0.0	inf	inf
94	0.0625	0.0	inf	inf
95	0.1875	0.13333334	1.0	0.23529413
96	0.125	0.0	inf	inf
97	0.0	0.0	inf	inf
98	0.0	0.0	inf	inf
99	0.0	0.0	inf	inf
100	0.0	0.0	inf	inf
101	0.125	0.0	inf	inf
102	0.125	0.06666667	1.0	0.125
103	0.0	0.0	inf	inf
104	0.0625	0.0	inf	inf
105	0.0	0.0	inf	inf
106	0.0625	0.0	inf	inf
107	0.0625	0.0	inf	inf
108	0.0	0.0	inf	inf
109	0.125	0.06666667	1.0	0.125
110	0.0	0.0	inf	inf
111	0.0	0.0	inf	inf
112	0.0625	0.0	inf	inf
113	0.0	0.0	inf	inf
114	0.0	0.0	inf	inf
115	0.0	0.0	0.0	nan
116	0.0625	0.0	inf	inf
117	0.125	0.125	1.0	0.22222222
118	0.0625	0.0	inf	inf
119	0.3125	0.0	inf	inf
120	0.0625	0.0625	1.0	0.11764706
121	0.125	0.06666667	1.0	0.125
122	0.0625	0.0	inf	inf
123	0.125	0.06666667	1.0	0.125
124	0.0625	0.0625	1.0	0.11764706
125	0.0625	0.0	inf	inf
126	0.0625	0.0	inf	inf
127	0.0625	0.0625	1.0	0.11764706
128	0.0	0.0	inf	inf
129	0.125	0.125	1.0	0.22222222
130	0.0	0.0	inf	inf
131	0.125	0.125	1.0	0.22222222
132	0.0	0.0	inf	inf
133	0.125	0.06666667	1.0	0.125
134	0.0625	0.0	inf	inf
135	0.125	0.0	inf	inf
136	0.125	0.0	inf	inf
137	0.125	0.06666667	1.0	0.125
138	0.125	0.06666667	1.0	0.125
139	0.1875	0.0	inf	inf
140	0.1875	0.13333334	1.0	0.23529413
141	0.1875	0.1875	1.0	0.31578946
142	0.125	0.06666667	1.0	0.125
143	0.25	0.2	1.0	0.3333333
144	0.0	0.0	inf	inf
145	0.0625	0.0625	1.0	0.11764706
146	0.0625	0.0625	1.0	0.11764706
147	0.0625	0.0	inf	inf
148	0.125	0.06666667	1.0	0.125
149	0.0625	0.0625	1.0	0.11764706
150	0.125	0.125	1.0	0.22222222
151	0.0625	0.0	inf	inf
152	0.125	0.06666667	1.0	0.125
153	0.0625	0.0	inf	inf
154	0.0	0.0	inf	inf
155	0.0	0.0	inf	inf
156	0.0	0.0	inf	inf
157	0.0625	0.0	inf	inf
158	0.125	0.125	1.0	0.22222222
159	0.0625	0.0	inf	inf
160	0.1875	0.071428575	1.0	0.13333334
161	0.0625	0.0	inf	inf
162	0.0	0.0	inf	inf
163	0.0	0.0	inf	inf
164	0.25	0.0	inf	inf
165	0.0	0.0	inf	inf
166	0.0625	0.0	inf	inf
167	0.0625	0.0	inf	inf
168	0.0625	0.0625	1.0	0.11764706
169	0.0	0.0	inf	inf
170	0.125	0.071428575	0.5	0.125
171	0.0625	0.0	inf	inf
172	0.125	0.0	inf	inf
173	0.125	0.06666667	1.0	0.125
174	0.0	0.0	inf	inf
175	0.125	0.06666667	1.0	0.125
176	0.0625	0.0	inf	inf
177	0.0625	0.0	inf	inf
178	0.125	0.0	inf	inf
179	0.0625	0.0625	1.0	0.11764706
180	0.0625	0.0	inf	inf
181	0.125	0.06666667	1.0	0.125
182	0.0625	0.0	inf	inf
183	0.0625	0.0	inf	inf
184	0.0625	0.0	inf	inf
185	0.0625	0.0625	1.0	0.11764706
186	0.0	0.0	inf	inf
187	0.0	0.0	inf	inf
188	0.25	0.14285715	1.0	0.25
189	0.0625	0.0	inf	inf
190	0.0625	0.0625	1.0	0.11764706
191	0.0625	0.0	inf	inf
192	0.0625	0.0	inf	inf
193	0.1875	0.071428575	1.0	0.13333334
194	0.0625	0.0	inf	inf
195	0.125	0.0	inf	inf
196	0.0	0.0	inf	inf
197	0.1875	0.0	inf	inf
198	0.0625	0.0	inf	inf
199	0.125	0.125	1.0	0.22222222
200	0.0625	0.0	inf	inf
201	0.0625	0.0625	1.0	0.11764706
202	0.0625	0.0625	1.0	0.11764706
203	0.0	0.0	inf	inf
204	0.0	0.0	inf	inf
205	0.0625	0.0	inf	inf
206	0.0625	0.0	inf	inf
207	0.125	0.0	inf	inf
208	0.0	0.0	inf	inf
209	0.0625	0.0	inf	inf
210	0.0	0.0	inf	inf
211	0.0625	0.0625	1.0	0.11764706
212	0.0	0.0	inf	inf
213	0.0	0.0	inf	inf
214	0.0625	0.0625	1.0	0.11764706
215	0.0625	0.0625	1.0	0.11764706
216	0.1875	0.071428575	1.0	0.13333334
217	0.125	0.06666667	1.0	0.125
218	0.0	0.0	inf	inf
219	0.125	0.06666667	1.0	0.125
220	0.125	0.125	1.0	0.22222222
221	0.125	0.06666667	1.0	0.125
222	0.125	0.125	1.0	0.22222222
223	0.125	0.06666667	1.0	0.125
224	0.0625	0.0	inf	inf
225	0.1875	0.071428575	1.0	0.13333334
226	0.25	0.15384616	0.6666667	0.25000003
227	0.0	0.0	inf	inf
228	0.0625	0.0	inf	inf
229	0.0625	0.0625	1.0	0.11764706
230	0.0	0.0	inf	inf
231	0.0625	0.0	inf	inf
232	0.25	0.2	1.0	0.3333333
233	0.0625	0.0625	1.0	0.11764706
234	0.1875	0.071428575	1.0	0.13333334
235	0.0	0.0	inf	inf
236	0.3125	0.15384616	1.0	0.26666668
237	0.0625	0.0	inf	inf
238	0.0625	0.0	inf	inf
239	0.125	0.0	inf	inf
240	0.0625	0.0625	1.0	0.11764706
241	0.0625	0.0	inf	inf
242	0.0	0.0	inf	inf
243	0.125	0.0	inf	inf
244	0.125	0.0	inf	inf
245	0.125	0.06666667	1.0	0.125
246	0.0625	0.0	inf	inf
247	0.125	0.125	1.0	0.22222222
248	0.125	0.06666667	1.0	0.125
249	0.0	0.0	inf	inf
250	0.0	0.0	inf	inf
251	0.25	0.14285715	1.0	0.25
252	0.125	0.0	inf	inf
253	0.125	0.0	inf	inf
254	0.0625	0.0	inf	inf
255	0.0	0.0	inf	inf
256	0.0	0.0	inf	inf
257	0.125	0.125	1.0	0.22222222
258	0.25	0.07692308	1.0	0.14285713
259	0.125	0.125	1.0	0.22222222
260	0.25	0.07692308	1.0	0.14285713
261	0.125	0.125	1.0	0.22222222
262	0.0625	0.0	inf	inf
263	0.125	0.06666667	1.0	0.125
264	0.1875	0.0	inf	inf
265	0.125	0.125	1.0	0.22222222
266	0.125	0.06666667	1.0	0.125
267	0.0625	0.0	inf	inf
268	0.125	0.06666667	1.0	0.125
269	0.125	0.071428575	0.5	0.125
270	0.0	0.0	inf	inf
271	0.25	0.14285715	1.0	0.25
272	0.0	0.0	inf	inf
273	0.1875	0.071428575	1.0	0.13333334
274	0.0625	0.0625	1.0	0.11764706
275	0.125	0.06666667	1.0	0.125
276	0.0	0.0	inf	inf
277	0.125	0.06666667	1.0	0.125
278	0.125	0.0	inf	inf
279	0.0625	0.0	inf	inf
280	0.0625	0.0625	1.0	0.11764706
281	0.0	0.0	inf	inf
282	0.1875	0.1875	1.0	0.31578946
283	0.125	0.0	inf	inf
284	0.125	0.0	inf	inf
285	0.125	0.06666667	1.0	0.125
286	0.125	0.125	1.0	0.22222222
287	0.0625	0.0	inf	inf
288	0.0	0.0	inf	inf
289	0.125	0.0	inf	inf
290	0.25	0.07692308	1.0	0.14285713
291	0.0625	0.0625	1.0	0.11764706
292	0.125	0.06666667	1.0	0.125
293	0.0625	0.0625	1.0	0.11764706
294	0.1875	0.1875	1.0	0.31578946
295	0.0	0.0	inf	inf
296	0.1875	0.1875	1.0	0.31578946
297	0.0625	0.0	inf	inf
298	0.125	0.125	1.0	0.22222222
299	0.125	0.0	inf	inf
300	0.0625	0.0	inf	inf
301	0.125	0.06666667	1.0	0.125
302	0.0625	0.0	inf	inf
303	0.125	0.0	inf	inf
304	0.1875	0.0	inf	inf
305	0.125	0.125	1.0	0.22222222
306	0.0	0.0	inf	inf
307	0.0625	0.0	inf	inf
308	0.125	0.0	inf	inf
309	0.0625	0.0625	1.0	0.11764706
310	0.0625	0.0	inf	inf
311	0.0	0.0	inf	inf
312	0.0625	0.0	inf	inf
313	0.1875	0.071428575	1.0	0.13333334
314	0.125	0.125	1.0	0.22222222
315	0.0	0.0	inf	inf
316	0.0625	0.0	inf	inf
317	0.125	0.06666667	1.0	0.125
318	0.125	0.125	1.0	0.22222222
319	0.125	0.06666667	1.0	0.125
320	0.0	0.0	inf	inf
321	0.0	0.0	inf	inf
322	0.0	0.0	inf	inf
323	0.125	0.06666667	1.0	0.125
324	0.125	0.06666667	1.0	0.125
325	0.0625	0.0	inf	inf
326	0.125	0.0	inf	inf
327	0.125	0.06666667	1.0	0.125
328	0.0625	0.0625	1.0	0.11764706
329	0.1875	0.071428575	1.0	0.13333334
330	0.1875	0.1875	1.0	0.31578946
331	0.125	0.0	inf	inf
332	0.0	0.0	inf	inf
333	0.125	0.06666667	1.0	0.125
334	0.1875	0.071428575	1.0	0.13333334
335	0.0	0.0	inf	inf
336	0.0	0.0	inf	inf
337	0.0625	0.0	inf	inf
338	0.0625	0.0	inf	inf
339	0.0625	0.0625	1.0	0.11764706
340	0.0625	0.0	inf	inf
341	0.0625	0.0	inf	inf
342	0.0	0.0	inf	inf
343	0.0625	0.0625	1.0	0.11764706
344	0.0625	0.0625	1.0	0.11764706
345	0.1875	0.1875	1.0	0.31578946
346	0.0	0.0	inf	inf
347	0.0625	0.0	inf	inf
348	0.0625	0.0625	1.0	0.11764706
349	0.0625	0.0625	1.0	0.11764706
350	0.0625	0.0625	1.0	0.11764706
351	0.125	0.0	inf	inf
352	0.1875	0.0	inf	inf
353	0.0625	0.0625	1.0	0.11764706
354	0.0	0.0	inf	inf
355	0.0625	0.0	inf	inf
356	0.0625	0.0	inf	inf
357	0.0625	0.0625	1.0	0.11764706
358	0.125	0.0	inf	inf
359	0.0625	0.0	inf	inf
360	0.3125	0.083333336	1.0	0.15384616
361	0.0625	0.0	inf	inf
362	0.25	0.07692308	1.0	0.14285713
363	0.0625	0.0625	1.0	0.11764706
364	0.0625	0.0	inf	inf
365	0.1875	0.0	inf	inf
366	0.0625	0.0	inf	inf
367	0.0625	0.0625	1.0	0.11764706
368	0.0625	0.0	inf	inf
369	0.0625	0.0625	1.0	0.11764706
370	0.125	0.0	inf	inf
371	0.3125	0.15384616	1.0	0.26666668
372	0.125	0.06666667	1.0	0.125
373	0.25	0.07692308	1.0	0.14285713
374	0.0	0.0	inf	inf
375	0.125	0.06666667	1.0	0.125
376	0.125	0.06666667	1.0	0.125
377	0.1875	0.071428575	1.0	0.13333334
378	0.0625	0.0	0.0	nan
379	0.0	0.0	inf	inf
380	0.125	0.0	inf	inf
381	0.0625	0.0625	1.0	0.11764706
382	0.0	0.0	inf	inf
383	0.1875	0.071428575	1.0	0.13333334
384	0.1875	0.071428575	1.0	0.13333334
385	0.0625	0.0	inf	inf
386	0.0625	0.0625	1.0	0.11764706
387	0.0625	0.0	inf	inf
388	0.125	0.0	inf	inf
389	0.0	0.0	inf	inf
390	0.125	0.0	inf	inf
391	0.0625	0.0	inf	inf
392	0.0625	0.0	inf	inf
393	0.0	0.0	inf	inf
394	0.0625	0.0	inf	inf
395	0.125	0.0	inf	inf
396	0.125	0.0	inf	inf
397	0.125	0.06666667	1.0	0.125
398	0.0	0.0	inf	inf
399	0.125	0.06666667	1.0	0.125
400	0.0	0.0	inf	inf
401	0.125	0.06666667	1.0	0.125
402	0.125	0.0	inf	inf
403	0.125	0.0	inf	inf
404	0.0	0.0	inf	inf
405	0.0	0.0	inf	inf
406	0.125	0.06666667	1.0	0.125
407	0.1875	0.071428575	1.0	0.13333334
408	0.0	0.0	inf	inf
409	0.125	0.0	inf	inf
410	0.125	0.06666667	1.0	0.125
411	0.125	0.06666667	1.0	0.125
412	0.1875	0.14285715	0.6666667	0.23529413
413	0.0625	0.0625	1.0	0.11764706
414	0.3125	0.21428572	1.0	0.3529412
415	0.0625	0.0	inf	inf
416	0.0	0.0	inf	inf
417	0.0	0.0	inf	inf
418	0.1875	0.0	inf	inf
419	0.125	0.06666667	1.0	0.125
420	0.1875	0.13333334	1.0	0.23529413
421	0.0625	0.0	inf	inf
422	0.0	0.0	inf	inf
423	0.0	0.0	inf	inf
424	0.125	0.125	1.0	0.22222222
425	0.0625	0.0	inf	inf
426	0.0625	0.0	inf	inf
427	0.0625	0.0	inf	inf
428	0.0	0.0	inf	inf
429	0.125	0.125	1.0	0.22222222
430	0.1875	0.0	inf	inf
431	0.25	0.26666668	0.8	0.4
432	0.0625	0.0	inf	inf
433	0.0625	0.0	inf	inf
434	0.0625	0.0	inf	inf
435	0.0625	0.0	inf	inf
436	0.0	0.0	inf	inf
437	0.0625	0.0	inf	inf
438	0.125	0.071428575	0.5	0.125
439	0.0	0.0	inf	inf
440	0.1875	0.071428575	1.0	0.13333334
441	0.0625	0.0	inf	inf
442	0.0625	0.0625	1.0	0.11764706
443	0.0	0.0	0.0	nan
444	0.125	0.0	inf	inf
445	0.0625	0.0625	1.0	0.11764706
446	0.125	0.0	inf	inf
447	0.1875	0.071428575	1.0	0.13333334
448	0.0625	0.0625	1.0	0.11764706
449	0.0625	0.0	inf	inf
450	0.0625	0.0	inf	inf
451	0.125	0.06666667	1.0	0.125
452	0.0	0.0	inf	inf
453	0.25	0.083333336	0.5	0.14285715
454	0.0625	0.0	inf	inf
455	0.0	0.0	inf	inf
456	0.1875	0.13333334	1.0	0.23529413
457	0.0625	0.0	inf	inf
458	0.0625	0.0	inf	inf
459	0.0625	0.0625	1.0	0.11764706
460	0.0625	0.0625	1.0	0.11764706
461	0.0625	0.0625	1.0	0.11764706
462	0.0	0.0	inf	inf
463	0.0625	0.0	inf	inf
464	0.0625	0.0625	1.0	0.11764706
465	0.125	0.0	inf	inf
466	0.0625	0.0625	1.0	0.11764706
467	0.0	0.0	inf	inf
468	0.0	0.0	inf	inf
469	0.0625	0.0	inf	inf
470	0.0625	0.0	inf	inf
471	0.125	0.0	inf	inf
472	0.1875	0.071428575	1.0	0.13333334
473	0.0625	0.0	inf	inf
474	0.125	0.0	inf	inf
475	0.1875	0.0	inf	inf
476	0.0625	0.0	inf	inf
477	0.1875	0.13333334	1.0	0.23529413
478	0.0	0.0	inf	inf
479	0.0625	0.0625	1.0	0.11764706
480	0.0625	0.0625	1.0	0.11764706
481	0.125	0.06666667	1.0	0.125
482	0.0	0.0	inf	inf
483	0.0625	0.0	inf	inf
484	0.0625	0.0	inf	inf
485	0.25	0.14285715	1.0	0.25
486	0.0625	0.0	inf	inf
487	0.125	0.06666667	1.0	0.125
488	0.0625	0.0	inf	inf
489	0.0625	0.0	inf	inf
490	0.0625	0.0	inf	inf
491	0.1875	0.0	inf	inf
492	0.1875	0.0	inf	inf
493	0.0625	0.0	inf	inf
494	0.0625	0.0625	1.0	0.11764706
495	0.125	0.06666667	1.0	0.125
496	0.0625	0.0625	1.0	0.11764706
497	0.0	0.0	inf	inf
498	0.0625	0.0625	1.0	0.11764706
499	0.0625	0.0	inf	inf
500	0.0	0.0	inf	inf
501	0.1875	0.0	inf	inf
502	0.0	0.0	0.0	nan
503	0.0625	0.0	inf	inf
504	0.125	0.0	inf	inf
505	0.125	0.125	1.0	0.22222222
506	0.0625	0.0	inf	inf
507	0.0625	0.0625	1.0	0.11764706
508	0.0	0.0	inf	inf
509	0.0625	0.0625	1.0	0.11764706
510	0.0625	0.0625	1.0	0.11764706
511	0.0	0.0	inf	inf
512	0.0625	0.0625	1.0	0.11764706
513	0.1875	0.071428575	1.0	0.13333334
514	0.125	0.0	inf	inf
515	0.0	0.0	inf	inf
516	0.0625	0.0	0.0	nan
517	0.0	0.0	inf	inf
518	0.0	0.0	inf	inf
519	0.0625	0.0	inf	inf
520	0.0625	0.0625	1.0	0.11764706
521	0.125	0.0	inf	inf
522	0.0	0.0	inf	inf
523	0.1875	0.071428575	1.0	0.13333334
524	0.125	0.0	inf	inf
525	0.125	0.06666667	1.0	0.125
526	0.125	0.06666667	1.0	0.125
527	0.0625	0.0625	1.0	0.11764706
528	0.0	0.0	inf	inf
529	0.0625	0.0	inf	inf
530	0.0625	0.0	inf	inf
531	0.0625	0.0	inf	inf
532	0.1875	0.071428575	1.0	0.13333334
533	0.125	0.0	inf	inf
534	0.125	0.06666667	1.0	0.125
535	0.125	0.125	1.0	0.22222222
536	0.0	0.0	inf	inf
537	0.0625	0.0625	1.0	0.11764706
538	0.0625	0.0	inf	inf
539	0.0	0.0	inf	inf
540	0.125	0.0	inf	inf
541	0.0625	0.0625	1.0	0.11764706
542	0.0625	0.0	inf	inf
543	0.0625	0.0625	1.0	0.11764706
544	0.125	0.0	inf	inf
545	0.125	0.06666667	1.0	0.125
546	0.125	0.0	inf	inf
547	0.0625	0.0	inf	inf
548	0.0	0.0	inf	inf
549	0.1875	0.13333334	1.0	0.23529413
550	0.0	0.0	inf	inf
551	0.0625	0.0625	1.0	0.11764706
552	0.1875	0.0	inf	inf
553	0.1875	0.2	0.75	0.3157895
554	0.125	0.125	1.0	0.22222222
555	0.0	0.0	inf	inf
556	0.0625	0.06666667	0.5	0.11764707
557	0.0625	0.0	inf	inf
558	0.1875	0.0	inf	inf
559	0.0625	0.0625	1.0	0.11764706
560	0.0625	0.0625	1.0	0.11764706
561	0.0	0.0	inf	inf
562	0.25	0.14285715	1.0	0.25
563	0.0	0.0	inf	inf
564	0.125	0.06666667	1.0	0.125
565	0.125	0.06666667	1.0	0.125
566	0.0	0.0	inf	inf
567	0.1875	0.0	inf	inf
568	0.0625	0.0	inf	inf
569	0.0625	0.0	inf	inf
570	0.0	0.0	inf	inf
571	0.125	0.0	inf	inf
572	0.0	0.0	inf	inf
573	0.0625	0.0	inf	inf
574	0.0	0.0	inf	inf
575	0.1875	0.071428575	1.0	0.13333334
576	0.0625	0.0625	1.0	0.11764706
577	0.0	0.0	inf	inf
578	0.0625	0.0	inf	inf
579	0.1875	0.071428575	1.0	0.13333334
580	0.0625	0.0	inf	inf
581	0.125	0.071428575	0.5	0.125
582	0.0625	0.0	inf	inf
583	0.125	0.0	inf	inf
584	0.1875	0.13333334	1.0	0.23529413
585	0.0625	0.0	inf	inf
586	0.0625	0.0625	1.0	0.11764706
587	0.1875	0.071428575	1.0	0.13333334
588	0.125	0.06666667	1.0	0.125
589	0.0625	0.0	inf	inf
590	0.0625	0.0	inf	inf
591	0.125	0.06666667	1.0	0.125
592	0.125	0.06666667	1.0	0.125
593	0.0625	0.0625	1.0	0.11764706
594	0.0625	0.0625	1.0	0.11764706
595	0.0	0.0	inf	inf
596	0.0625	0.0625	1.0	0.11764706
597	0.125	0.0	inf	inf
598	0.0	0.0	inf	inf
599	0.1875	0.071428575	1.0	0.13333334
600	0.0625	0.0	inf	inf
601	0.0	0.0	inf	inf
602	0.125	0.06666667	1.0	0.125
603	0.125	0.06666667	1.0	0.125
604	0.0625	0.0625	1.0	0.11764706
605	0.125	0.0	inf	inf
606	0.0	0.0	inf	inf
607	0.0625	0.0625	1.0	0.11764706
608	0.0625	0.0625	1.0	0.11764706
609	0.0625	0.0625	1.0	0.11764706
610	0.0625	0.0	inf	inf
611	0.0625	0.0	inf	inf
612	0.1875	0.071428575	1.0	0.13333334
613	0.0625	0.0625	1.0	0.11764706
614	0.0	0.0	inf	inf
615	0.0	0.0	inf	inf
616	0.0625	0.0625	1.0	0.11764706
617	0.0	0.0	0.0	nan
618	0.125	0.0	inf	inf
619	0.0625	0.0	inf	inf
620	0.0625	0.0	inf	inf
621	0.125	0.0	inf	inf
622	0.0625	0.0	inf	inf
623	0.0625	0.0625	1.0	0.11764706
624	0.125	0.0	inf	inf
625	0.0625	0.06666667	0.5	0.11764707
626	0.0625	0.0625	1.0	0.11764706
627	0.0	0.0	inf	inf
628	0.0625	0.0	inf	inf
629	0.0625	0.0625	1.0	0.11764706
630	0.25	0.2	1.0	0.3333333
631	0.125	0.06666667	1.0	0.125
632	0.0	0.0	inf	inf
633	0.0	0.0	inf	inf
634	0.1875	0.071428575	1.0	0.13333334
635	0.1875	0.0	inf	inf
636	0.0625	0.0	inf	inf
637	0.0625	0.0	inf	inf
638	0.3125	0.15384616	1.0	0.26666668
639	0.0625	0.0625	1.0	0.11764706
640	0.1875	0.0	inf	inf
641	0.0	0.0	inf	inf
642	0.0625	0.0	inf	inf
643	0.1875	0.1875	1.0	0.31578946
644	0.0625	0.0	inf	inf
645	0.0	0.0	inf	inf
646	0.0625	0.0625	1.0	0.11764706
647	0.125	0.06666667	1.0	0.125
648	0.1875	0.071428575	1.0	0.13333334
649	0.1875	0.0	0.0	nan
650	0.125	0.0	inf	inf
651	0.0625	0.0	inf	inf
652	0.0625	0.0	inf	inf
653	0.25	0.0	inf	inf
654	0.125	0.06666667	1.0	0.125
655	0.0625	0.0	inf	inf
656	0.0625	0.0	inf	inf
657	0.125	0.125	1.0	0.22222222
658	0.1875	0.071428575	1.0	0.13333334
659	0.0	0.0	inf	inf
660	0.0625	0.0	inf	inf
661	0.0625	0.0	inf	inf
662	0.0625	0.0	inf	inf
663	0.125	0.0	0.0	nan
664	0.125	0.0	0.0	nan
665	0.0	0.0	inf	inf
666	0.1875	0.071428575	1.0	0.13333334
667	0.125	0.06666667	1.0	0.125
668	0.1875	0.071428575	1.0	0.13333334
669	0.125	0.06666667	1.0	0.125
670	0.125	0.0	inf	inf
671	0.0625	0.0	inf	inf
672	0.0	0.0	inf	inf
673	0.0	0.0	inf	inf
674	0.125	0.06666667	1.0	0.125
675	0.0	0.0	inf	inf
676	0.0	0.0	inf	inf
677	0.3125	0.083333336	1.0	0.15384616
678	0.125	0.06666667	1.0	0.125
679	0.0	0.0	inf	inf
680	0.0625	0.0	inf	inf
681	0.125	0.0	inf	inf
682	0.0625	0.0625	1.0	0.11764706
683	0.125	0.06666667	1.0	0.125
684	0.0	0.0	inf	inf
685	0.1875	0.13333334	1.0	0.23529413
686	0.0625	0.0625	1.0	0.11764706
687	0.125	0.0	inf	inf
688	0.25	0.0	inf	inf
689	0.0625	0.0	inf	inf
690	0.0	0.0	inf	inf
691	0.0625	0.0625	1.0	0.11764706
692	0.0	0.0	0.0	nan
693	0.125	0.125	1.0	0.22222222
694	0.0	0.0	inf	inf
695	0.125	0.06666667	1.0	0.125
696	0.0625	0.0	inf	inf
697	0.0625	0.0625	1.0	0.11764706
698	0.0625	0.0	inf	inf
699	0.1875	0.07692308	0.5	0.13333334
700	0.125	0.125	1.0	0.22222222
701	0.0	0.0	inf	inf
702	0.0625	0.0	inf	inf
703	0.1875	0.071428575	1.0	0.13333334
704	0.0625	0.0	inf	inf
705	0.0625	0.0625	1.0	0.11764706
706	0.0	0.0	inf	inf
707	0.0625	0.0	inf	inf
708	0.125	0.06666667	1.0	0.125
709	0.0625	0.0	inf	inf
710	0.0	0.0	inf	inf
711	0.3125	0.0	inf	inf
712	0.0625	0.0	inf	inf
713	0.0625	0.0	inf	inf
714	0.0625	0.0	inf	inf
715	0.1875	0.0	inf	inf
716	0.0	0.0	inf	inf
717	0.0	0.0	0.0	nan
718	0.125	0.125	1.0	0.22222222
719	0.0625	0.0625	1.0	0.11764706
720	0.0625	0.0625	1.0	0.11764706
721	0.0	0.0	inf	inf
722	0.125	0.06666667	1.0	0.125
723	0.0625	0.0625	1.0	0.11764706
724	0.1875	0.071428575	1.0	0.13333334
725	0.125	0.0	inf	inf
726	0.1875	0.071428575	1.0	0.13333334
727	0.0	0.0	inf	inf
728	0.125	0.125	1.0	0.22222222
729	0.0	0.0	inf	inf
730	0.125	0.125	1.0	0.22222222
731	0.0625	0.0	inf	inf
732	0.25	0.07692308	1.0	0.14285713
733	0.125	0.0	inf	inf
734	0.0625	0.0625	1.0	0.11764706
735	0.0625	0.0625	1.0	0.11764706
736	0.0625	0.0	inf	inf
737	0.0625	0.0625	1.0	0.11764706
738	0.0625	0.0625	1.0	0.11764706
739	0.125	0.0	inf	inf
740	0.1875	0.07692308	0.5	0.13333334
741	0.0625	0.0	inf	inf
742	0.0625	0.0625	1.0	0.11764706
743	0.125	0.06666667	1.0	0.125
744	0.0625	0.0	inf	inf
745	0.0625	0.0	inf	inf
746	0.0625	0.0	inf	inf
747	0.0625	0.0	inf	inf
748	0.0	0.0	inf	inf
749	0.125	0.0	inf	inf
750	0.0625	0.0	inf	inf
751	0.125	0.06666667	1.0	0.125
752	0.0625	0.0	inf	inf
