	accuracy	precision	recall	f1
0	0.671875	0.5405405	0.22988506	0.32258064
1	0.6171875	0.29545453	0.1625	0.20967741
2	0.6484375	0.4107143	0.2875	0.3382353
3	0.6796875	0.53488374	0.27058825	0.359375
4	0.61328125	0.25	0.11111111	0.15384616
5	0.69140625	0.3783784	0.2	0.26168227
6	0.671875	0.5	0.22619048	0.31147543
7	0.62109375	0.47272727	0.27659574	0.3489933
8	0.66015625	0.4651163	0.23809524	0.31496063
9	0.62890625	0.46341464	0.20652173	0.2857143
10	0.66796875	0.33333334	0.1971831	0.24778762
11	0.62890625	0.46938777	0.25	0.32624114
12	0.60546875	0.35714287	0.16853933	0.22900763
13	0.671875	0.5121951	0.24705882	0.3333333
14	0.6484375	0.36956522	0.21794872	0.27419356
15	0.62109375	0.28070176	0.22222222	0.24806203
16	0.640625	0.16666667	0.06944445	0.09803922
17	0.65625	0.41935483	0.15662651	0.22807018
18	0.6484375	0.4516129	0.16091955	0.23728815
19	0.671875	0.4318182	0.24358974	0.31147543
20	0.66015625	0.41666666	0.18518518	0.25641027
21	0.65234375	0.42222223	0.23170732	0.2992126
22	0.6953125	0.5945946	0.25882354	0.36065575
23	0.66796875	0.55263156	0.23595506	0.33070868
24	0.65234375	0.375	0.18987341	0.25210086
25	0.6953125	0.4864865	0.23376623	0.31578946
26	0.67578125	0.59375	0.21348314	0.31404957
27	0.63671875	0.25	0.15492958	0.19130436
28	0.62890625	0.4390244	0.2	0.27480915
29	0.5859375	0.34210527	0.13829787	0.1969697
30	0.62890625	0.30952382	0.16455697	0.21487603
31	0.671875	0.29787233	0.21538462	0.25
32	0.66796875	0.33333334	0.23188406	0.27350432
33	0.609375	0.27906978	0.14814815	0.19354838
34	0.62890625	0.30769232	0.15	0.20168069
35	0.66015625	0.4	0.20253165	0.26890755
36	0.67578125	0.4054054	0.19736843	0.26548672
37	0.6484375	0.35897437	0.17721519	0.23728813
38	0.67578125	0.35	0.1971831	0.25225225
39	0.625	0.4871795	0.2	0.2835821
40	0.70703125	0.5	0.22666667	0.3119266
41	0.6640625	0.47368422	0.21428572	0.29508197
42	0.625	0.32	0.20512821	0.25
43	0.6953125	0.38636363	0.25	0.30357143
44	0.5390625	0.25	0.14130434	0.18055555
45	0.6484375	0.42857143	0.1764706	0.25
46	0.6796875	0.37777779	0.23943663	0.29310346
47	0.6328125	0.3529412	0.2278481	0.2769231
48	0.67578125	0.39534885	0.22972973	0.2905983
49	0.64453125	0.41860464	0.21428572	0.28346458
