	accuracy	precision	recall	f1
0	0.625	0.41666666	0.22727273	0.29411766
1	0.5859375	0.36363637	0.27272728	0.31168833
2	0.6875	0.54545456	0.2857143	0.375
3	0.6953125	0.41666666	0.2857143	0.33898306
4	0.609375	0.47058824	0.33333334	0.39024392
5	0.6640625	0.56	0.3043478	0.39436617
6	0.6171875	0.32	0.2	0.24615386
7	0.6484375	0.5897436	0.44230768	0.5054945
8	0.671875	0.5925926	0.34042552	0.43243244
9	0.7578125	0.55172414	0.47058824	0.5079365
10	0.6875	0.5	0.3	0.375
11	0.671875	0.5833333	0.3043478	0.39999998
12	0.6484375	0.375	0.3243243	0.3478261
13	0.6953125	0.36666667	0.3548387	0.36065573
14	0.671875	0.42424244	0.3783784	0.40000004
15	0.6640625	0.45454547	0.24390244	0.3174603
16	0.6796875	0.6571429	0.44230768	0.52873564
17	0.6953125	0.5	0.33333334	0.4
18	0.75	0.6666667	0.4390244	0.5294118
19	0.6484375	0.47826087	0.25	0.3283582
20	0.59375	0.5416667	0.24074075	0.33333334
21	0.6640625	0.39473686	0.42857143	0.41095892
22	0.6484375	0.5	0.35555556	0.41558444
23	0.6875	0.44827586	0.35135135	0.3939394
24	0.7265625	0.4857143	0.5	0.4927536
25	0.6875	0.65217394	0.31914893	0.4285714
26	0.71875	0.6785714	0.41304347	0.5135135
27	0.75	0.5	0.3125	0.3846154
28	0.671875	0.44444445	0.30769232	0.36363637
29	0.6484375	0.46153846	0.27906978	0.3478261
30	0.671875	0.47826087	0.2682927	0.34375003
31	0.6484375	0.5483871	0.35416666	0.43037972
32	0.6484375	0.45833334	0.25581396	0.3283582
33	0.6875	0.5555556	0.3488372	0.42857143
34	0.703125	0.72727275	0.33333334	0.45714283
35	0.7109375	0.6451613	0.4347826	0.51948047
36	0.71875	0.41666666	0.3125	0.35714287
37	0.6953125	0.57894737	0.4888889	0.5301205
38	0.7109375	0.43333334	0.3939394	0.41269842
39	0.78125	0.56	0.4516129	0.5
40	0.6875	0.5	0.3	0.375
41	0.65625	0.53846157	0.3043478	0.3888889
42	0.671875	0.5	0.33333334	0.4
43	0.671875	0.4347826	0.25641027	0.32258067
44	0.640625	0.48387095	0.33333334	0.39473683
45	0.703125	0.5	0.34210527	0.40625
46	0.6640625	0.4347826	0.25	0.3174603
47	0.671875	0.4074074	0.2972973	0.34375
48	0.640625	0.36363637	0.3243243	0.34285715
49	0.6875	0.41379312	0.34285715	0.375
