	accuracy	precision	recall	f1
0	0.65625	inf	0.0	inf
1	0.796875	inf	0.0	inf
2	0.6875	1.0	0.09090909	0.16666667
3	0.78125	inf	0.0	inf
4	0.59375	1.0	0.071428575	0.13333334
5	0.625	1.0	0.04	0.07692308
6	0.609375	inf	0.0	inf
7	0.609375	inf	0.0	inf
8	0.65625	inf	0.0	inf
9	0.625	inf	0.0	inf
10	0.640625	1.0	0.041666668	0.080000006
11	0.8125	1.0	0.14285715	0.25
12	0.734375	inf	0.0	inf
13	0.625	inf	0.0	inf
14	0.734375	1.0	0.055555556	0.10526316
15	0.703125	inf	0.0	inf
16	0.78125	1.0	0.06666667	0.125
17	0.625	1.0	0.07692308	0.14285713
18	0.765625	1.0	0.0625	0.11764706
19	0.75	inf	0.0	inf
20	0.75	1.0	0.05882353	0.111111104
21	0.71875	inf	0.0	inf
22	0.625	inf	0.0	inf
23	0.734375	1.0	0.055555556	0.10526316
24	0.71875	inf	0.0	inf
25	0.734375	inf	0.0	inf
26	0.734375	1.0	0.055555556	0.10526316
27	0.734375	1.0	0.055555556	0.10526316
28	0.640625	1.0	0.041666668	0.080000006
29	0.71875	inf	0.0	inf
30	0.6875	inf	0.0	inf
31	0.75	inf	0.0	inf
32	0.796875	inf	0.0	inf
33	0.671875	0.0	0.0	nan
34	0.59375	inf	0.0	inf
35	0.609375	inf	0.0	inf
36	0.71875	inf	0.0	inf
37	0.671875	inf	0.0	inf
38	0.734375	inf	0.0	inf
39	0.546875	1.0	0.033333335	0.064516135
40	0.609375	1.0	0.03846154	0.074074075
41	0.671875	1.0	0.08695652	0.16000001
42	0.671875	1.0	0.045454547	0.08695653
43	0.625	inf	0.0	inf
44	0.828125	inf	0.0	inf
45	0.59375	1.0	0.037037037	0.071428575
46	0.65625	inf	0.0	inf
47	0.6875	inf	0.0	inf
48	0.65625	1.0	0.04347826	0.083333336
49	0.71875	inf	0.0	inf
