	accuracy	precision	recall	f1
0	0.390625	0.32142857	0.94736844	0.48
1	0.3125	0.2631579	0.88235295	0.4054054
2	0.3125	0.26415095	0.7368421	0.3888889
3	0.3125	0.2542373	1.0	0.4054054
4	0.390625	0.33333334	0.85714287	0.48000002
5	0.34375	0.3220339	0.9047619	0.47500002
6	0.46875	0.4107143	0.9583333	0.575
7	0.421875	0.40677965	0.9230769	0.56470585
8	0.296875	0.2542373	0.9375	0.4
9	0.375	0.33898306	0.95238096	0.50000006
10	0.328125	0.24074075	0.8666667	0.3768116
11	0.28125	0.27118644	0.84210527	0.41025642
12	0.515625	0.4915254	0.96666664	0.65168536
13	0.3125	0.22222222	0.85714287	0.35294116
14	0.359375	0.33333334	0.95238096	0.4938272
15	0.328125	0.27118644	1.0	0.42666665
16	0.28125	0.2542373	0.88235295	0.39473686
17	0.40625	0.37288135	0.95652175	0.53658533
18	0.484375	0.47540984	0.96666664	0.63736266
19	0.421875	0.39285713	0.88	0.54320985
20	0.40625	0.41379312	0.85714287	0.55813956
21	0.375	0.3275862	0.95	0.48717946
22	0.359375	0.33333334	0.95238096	0.4938272
23	0.375	0.3448276	0.90909094	0.5
24	0.375	0.3559322	0.9130435	0.5121951
25	0.453125	0.375	1.0	0.54545456
26	0.390625	0.3448276	0.95238096	0.5063291
27	0.40625	0.36206895	0.95454544	0.525
28	0.28125	0.27118644	0.84210527	0.41025642
29	0.296875	0.27118644	0.8888889	0.41558442
30	0.296875	0.2542373	0.9375	0.4
31	0.34375	0.27586207	1.0	0.4324324
32	0.3125	0.27118644	0.9411765	0.42105263
33	0.375	0.32142857	0.9	0.4736842
34	0.34375	0.32258064	1.0	0.4878049
35	0.390625	0.33898306	1.0	0.5063291
36	0.375	0.3392857	0.8636364	0.48717946
37	0.265625	0.2264151	0.6666667	0.33802816
38	0.296875	0.25862068	0.88235295	0.4
39	0.40625	0.39344263	0.96	0.5581395
40	0.34375	0.27272728	0.88235295	0.4166667
41	0.296875	0.25862068	0.88235295	0.4
42	0.390625	0.33333334	0.95	0.4935065
43	0.34375	0.29310346	0.9444444	0.4473684
44	0.421875	0.41935483	0.962963	0.58426964
45	0.421875	0.375	0.9130435	0.5316456
46	0.234375	0.17857143	0.7692308	0.2898551
47	0.328125	0.31578946	0.8181818	0.45569623
48	0.328125	0.24074075	0.8666667	0.3768116
49	0.40625	0.32142857	1.0	0.4864865
